   48  20.0016 285.1678    6876     0  1674  5202  
   49  15.5009 284.5002    5544  1332  2243  3301  
   50  14.4025 288.1381    9379  3835  1852  7527  
   51  14.4721 288.7860    9163   216  1913  7250  
   52  15.8252 289.8374    6641  2522  1729  4912  
   53  17.5084 291.8406    7871  1230  1655  6216  
   54  15.1602 291.9019    7576   295  1763  5813  
   55  18.3029 289.8936    6275  1301  1643  4632  
   56  21.3553 285.5190    6888   613  2086  4802  
   57  22.2934 286.5021    5307  1581  1386  3921  
   58  21.7812 286.8238    6867  1560  1053  5814  
   59  18.9793 285.1736    9239  2372  1171  8068  
   60  18.6266 287.2259    7067  2172  1228  5839  
   61  19.5572 287.4941    7575   508  2481  5094  
   62  22.3153 286.4390    7134   441  1755  5379  
   63  23.0743 283.3806    5893  1241  1073  4820  
   64  27.1663 284.5567    9365  3472  1955  7410  
   65  25.0002 283.2865    9314    51  1526  7788  
   66  24.1803 284.5870    8055  1259  1550  6505  
   67  25.8546 286.7893    7898   157  2085  5813  
   68  26.8379 286.9711    8326   428  2100  6226  
   69  27.4582 286.7476    8634   308  1927  6707  
   70  26.8083 286.7449    9080   446  2408  6672  
   71  26.8303 286.6638    9693   613  1547  8146  
   72  26.1027 286.3409    8551  1142  2670  5881  
   73  26.3762 286.8935    8880   329  1402  7478  
   74  25.5817 288.0854    8834    46  2012  6822  
   75  25.7386 288.1297    7169  1665  1563  5606  
   76  24.5801 288.7560    7766   597  1453  6313  
   77  23.8384 287.0891    7906   140  1472  6434  
   78  24.6815 285.8687    6361  1545  1307  5054  
   79  26.0590 285.7763    7239   878  1902  5337  
   80  27.1938 283.8887    8206   967  1504  6702  
   81  27.6492 284.4140    7366   840  1149  6217  
   82  27.9882 286.1057    7254   112  1585  5669  
   83  30.7202 285.3020    8584  1330  1225  7359  
   84  33.6048 288.9162    6517  2067  1122  5395  
   85  34.7887 292.1159    6961   444  1854  5107  
   86  35.2637 292.2494    5385  1576  1757  3628  
   87  37.1012 291.7567    5990   605  1190  4800  
   88  35.4109 290.5378    6846   856  1550  5296  
   89  33.4844 293.1803    5779  1067  1725  4054  
   90  31.1568 293.6136    5186   593  1444  3742  
   91  29.3149 293.8065    7016  1830  1605  5411  
   92  29.1001 294.6197    5927  1089  1282  4645  
   93  29.6387 295.3666    5976    49  1286  4690  
   94  29.2482 295.6347    7457  1481  2409  5048  
   95  30.0353 295.9732    6972   485  2034  4938  
   96  30.1197 296.1063    7267   295  2654  4613  
   97  28.1543 296.1878    6898   369  1720  5178  
   98  29.3018 295.8616    7847   949  1663  6184  
   99  28.9041 294.7922    6135  1712  1996  4139  
