   29  196.5010 287.9976    7571     0  3136  4435  
   30  195.2205 284.5112    8391   820  2277  6114  
   31  188.8990 280.4754    7538   853  1711  5827  
   32  188.5682 278.9477    6722   816  2386  4336  
   33  191.1509 275.4344    6918   196  1681  5237  
   34  188.2597 267.4419    8066  1148  3403  4663  
   35  190.6299 263.0931    9191  1125  2645  6546  
   36  186.6638 262.2332    9866   675  3334  6532  
   37  185.9737 265.6966    9324   542  2308  7016  
   38  186.5218 268.9577    8814   510  2205  6609  
   39  184.6563 272.9513    7228  1586  2884  4344  
   40  181.1081 275.5652   10931  3703  2107  8824  
   41  184.2611 276.6406    8551  2380  2094  6457  
   42  182.3432 279.7682    8127   424  1997  6130  
   43  184.0012 273.9225    6650  1477  2219  4431  
   44  184.5594 275.3106    6399   251  2419  3980  
   45  182.9212 277.2919    7732  1333  1937  5795  
   46  180.4130 276.0859    8058   326  2602  5456  
   47  177.2843 279.2016   10456  2398  1984  8472  
   48  182.8241 279.7768    6654  3802  1762  4892  
   49  184.7242 283.3139    8440  1786  2261  6179  
   50  182.4116 288.8392    7357  1083  1815  5542  
   51  183.1500 289.8271    6717   640  1950  4767  
   52  188.2604 291.2225    8765  2048  2250  6515  
   53  192.8619 294.3657    7375  1390  2275  5100  
   54  193.6642 296.2246    8145   770  2432  5713  
   55  195.9345 298.0052    8810   665  2553  6257  
   56  197.6966 298.8754    8881    71  2079  6802  
   57  199.1308 302.8671    9488   607  2571  6917  
   58  195.9321 304.1250    7811  1677  2544  5267  
   59  190.3153 300.2616    5205  2606  1920  3285  
   60  190.8531 297.9089    6674  1469  2167  4507  
   61  190.4362 299.2308    6859   185  2186  4673  
   62  193.9038 300.6431    7530   671  2145  5385  
   63  194.4740 297.2426   10220  2690  2033  8187  
   64  198.1672 294.1679    6840  3380  2390  4450  
   65  196.7578 294.2867    7127   287  1900  5227  
   66  196.5167 294.9987    7534   407  1592  5942  
   67  197.1420 294.8824    7826   292  1729  6097  
   68  195.7505 292.9214    7442   384  1475  5967  
   69  195.7245 294.1185    5810  1632  2225  3585  
   70  193.4699 295.2635    7494  1684  2597  4897  
   71  192.5673 295.8073    6142  1352  1648  4494  
   72  188.7289 299.2098    6000   142  2004  3996  
   73  184.4974 299.6070    7172  1172  2388  4784  
   74  180.4151 296.7772    8219  1047  1454  6765  
   75  177.5942 296.4879    6486  1733  2029  4457  
   76  178.7323 299.7230    6910   424  1469  5441  
   77  186.3262 299.8764    4928  1982  1734  3194  
   78  181.1686 294.6093    7022  2094  1669  5353  
   79  181.6824 291.4059    6827   195  1723  5104  
   80  178.4392 289.1902    8227  1400  1886  6341  
   81  181.4224 288.1699    7082  1145  2394  4688  
   82  186.4898 290.5474    7536   454  1993  5543  
   83  186.2482 297.0787    7255   281  2142  5113  
   84  185.1111 292.8352    6882   373  2619  4263  
   85  180.7906 291.5102    6925    43  1867  5058  
   86  179.6566 291.1241    6698   227  2352  4346  
   87  177.3345 290.3121    6643    55  2600  4043  
   88  178.0128 291.5857    6647     4  2443  4204  
   89  182.6241 291.5362    7094   447  2740  4354  
   90  183.9720 287.5861    8330  1236  1748  6582  
   91  184.7001 281.2322    7668   662  2102  5566  
   92  187.7942 278.9473    6560  1108  1813  4747  
   93  188.6061 273.9194    7407   847  2115  5292  
   94  188.3598 273.6589    8798  1391  2345  6453  
   95  187.0051 273.0888    6478  2320  1486  4992  
   96  188.0784 278.1538    6826   348  1822  5004  
   97  188.4634 279.6379    9147  2321  2216  6931  
   98  187.9107 279.6233    7731  1416  2268  5463  
   99  186.0190 280.2608    7911   180  1804  6107  
