   49  256.0017 365.9993    8619     0  2116  6503  
   50  258.9109 363.3117    7016  1603  2038  4978  
   51  258.0182 363.7073    7049    33  2268  4781  
   52  257.4978 364.4928    6442   607  2556  3886  
   53  257.3801 363.9242    6594   152  1790  4804  
   54  257.6625 362.9108    6538    56  3045  3493  
   55  257.6234 366.2494    6456    82  2885  3571  
   56  256.5861 362.8232    6726   270  2785  3941  
   57  257.5613 364.7077    7342   616  1296  6046  
   58  256.4296 363.7198    8170   828  3147  5023  
   59  258.8279 365.9204    6802  1368  2264  4538  
   60  256.4968 364.7790    6602   200  2625  3977  
   61  257.7106 359.0454    7263   661  2677  4586  
   62  259.0047 359.0598    8774  1511  2238  6536  
   63  255.5319 357.4001    7786   988  3337  4449  
   64  251.7082 365.6201    9689  1903  3259  6430  
   65  250.5760 366.4550   10670   981  2439  8231  
   66  248.6895 366.9846    9791   879  2752  7039  
   67  248.6587 367.4056   11501  1710  2667  8834  
   68  249.1675 368.1785    8868  2633  3334  5534  
   69  250.5114 371.4289   10602  1734  2260  8342  
   70  248.7449 372.0649   11288   686  2689  8599  
   71  250.3725 374.1247    8836  2452  2729  6107  
   72  249.9782 369.0342    9860  1024  2882  6978  
   73  252.7644 366.8473    8979   881  2618  6361  
   74  255.9857 372.7000    7009  1970  2403  4606  
   75  258.3761 373.5871    6909   100  2428  4481  
   76  254.9109 371.3801    6465   444  2756  3709  
   77  252.1410 372.4232    6283   182  2022  4261  
   78  251.6244 372.9517    7411  1128  2732  4679  
   79  250.7999 370.0334    7735   324  3986  3749  
   80  250.1765 368.6116    9560  1825  2841  6719  
   81  248.3199 367.8729   10985  1425  3056  7929  
   82  249.3581 367.5312   12698  1713  2551 10147  
   83  246.6715 367.3992   12830   132  2531 10299  
   84  243.1980 367.5443    9013  3817  2733  6280  
   85  244.4777 372.1462    6987  2026  4023  2964  
