   27  267.1397 440.1436    6610     0  1513  5097  
   28  267.0198 439.5769    7239   629  2393  4846  
   29  263.2970 439.2443    7434   195  1820  5614  
   30  262.1805 443.4420    7578   144  3125  4453  
   31  266.2460 449.2984    7801   223  2514  5287  
   32  268.6076 447.9053    5917  1884  2253  3664  
   33  263.2141 453.4918    5276   641  3228  2048  
   34  266.5879 459.8168    6484  1208  3283  3201  
   35  266.7255 457.6084    6292   192  2620  3672  
   36  267.5109 454.4914    5370   922  2247  3123  
   37  266.0981 458.0505    4515   855  3345  1170  
   38  265.1852 460.9289    6849  2334  2162  4687  
   39  267.5763 459.6270    5148  1701  2867  2281  
   40  272.9998 465.2027    8479  3331  2640  5839  
   41  270.3789 458.4327    5134  3345  2137  2997  
   42  277.6849 453.5286    5122    12  2743  2379  
   43  281.6867 448.8985    6517  1395  1720  4797  
   44  282.2152 450.1576    5784   733  2061  3723  
   45  288.1779 450.6643    5575   209  1904  3671  
   46  290.7026 444.8070    5591    16  2274  3317  
   47  286.8799 442.5646    6468   877  2292  4176  
   48  286.8743 441.9113    4646  1822  1902  2744  
   49  291.1496 443.4065    4884   238  1705  3179  
   50  294.6009 444.2004    3559  1325  1669  1890  
   51  299.7100 441.5882    5320  1761  3273  2047  
   52  301.1298 440.2293    4316  1004  2272  2044  
   53  302.0021 439.4997    3241  1075  2973   268  
   54  307.6869 444.2366    4621  1380  1522  3099  
   55  303.2003 442.5993    3458  1163  1785  1673  
   56  303.5923 444.5384    3612   154  1524  2088  
   57  299.6354 442.6407    3443   169  1824  1619  
   58  298.9245 443.3828    3540    97  2002  1538  
   59  299.6005 446.1993    3100   440  1793  1307  
   60  296.3700 443.8384    3423   323  1134  2289  
   61  298.5611 441.9269    4408   985  1814  2594  
   62  300.8903 438.8344    3978   430  1896  2082  
   63  298.8664 437.3818    4969   991  2197  2772  
   64  297.4514 438.4689    5103   134  1690  3413  
   65  293.1121 441.9330    4227   876  1886  2341  
   66  291.4735 444.3675    4640   413  2310  2330  
   67  291.0758 440.4394    5582   942  2558  3024  
   68  293.1963 440.3188    4963   619  1753  3210  
   69  288.3891 439.0002    5739   776  1602  4137  
   70  289.3417 435.1858    7574  1835  1859  5715  
   71  292.8997 439.0468    4853  2721  1651  3202  
   72  294.0902 433.0937    4734   119  1612  3122  
   73  291.8956 430.6135    5801  1067  1745  4056  
   74  293.1180 434.6666    6604   803  2385  4219  
   75  290.0761 440.4111    4817  1787  2261  2556  
   76  286.5047 441.9964    6355  1538  2151  4204  
   77  284.8025 441.5845    7185   830  2253  4932  
