   14  273.7467 248.9345   11899     0  3372  8527  
   15  277.3458 248.7925   13216  1317  2971 10245  
   16  279.2894 248.0361   11621  1595  4108  7513  
   17  279.0928 249.2918   14832  3211  3325 11507  
   18  276.5821 246.1416   11842  2990  2570  9272  
   19  275.5334 241.0598   12361   519  2515  9846  
   20  276.7590 238.9002   11758   603  2447  9311  
   21  280.2694 241.1216    9918  1840  2033  7885  
   22  281.3585 235.3149    8316  1602  2429  5887  
   23  283.0271 231.7855    7845   471  2109  5736  
   24  278.8387 231.8136    7762    83  2057  5705  
   25  276.1752 225.2134    7867   105  1784  6083  
   26  278.0749 216.3264    6824  1043  2111  4713  
   27  277.8175 216.8250    6854    30  2070  4784  
   28  275.6988 218.3185    8537  1683  2422  6115  
   29  274.1421 218.9544    6657  1880  1672  4985  
   30  273.1825 216.4817    7376   719  2116  5260  
   31  272.3488 218.1942    7731   355  2194  5537  
   32  273.1392 217.6771    7495   236  2344  5151  
   33  277.2993 215.5655    5870  1625  2049  3821  
   34  278.4521 215.3042    6607   737  2308  4299  
   35  273.9342 217.0015    4496  2111  1877  2619  
   36  267.3029 214.3979    8919  4423  2156  6763  
   37  264.2283 217.8336    7169  1750  1775  5394  
   38  264.1232 220.2379    6255   914  1849  4406  
   39  262.3958 224.8016    6230    25  1688  4542  
   40  262.9194 229.1383    7881  1651  2372  5509  
   41  257.8055 228.5531    7316   565  1645  5671  
   42  260.9427 226.1453    7642   326  1677  5965  
   43  266.0990 228.7723    8130   488  1767  6363  
   44  267.0642 225.5415    6768  1362  1401  5367  
   45  261.8464 222.1251    7168   400  2300  4868  
   46  259.4290 224.5044    7161     7  1963  5198  
   47  257.6188 220.8446    6083  1078  1644  4439  
   48  257.7949 218.1497    7529  1446  1828  5701  
   49  256.8393 215.2397    8574  1045  1405  7169  
   50  256.5850 215.3692    7205  1369  1276  5929  
   51  258.3050 217.7460    8988  1783  1724  7264  
   52  260.7769 217.2429    8283   705  1715  6568  
   53  257.8997 219.8672    7385   898  1414  5971  
   54  258.3204 219.5219    7218   167  1594  5624  
   55  256.4537 223.3988    9456  2238  2137  7319  
   56  255.4141 226.7298    8279  1177  1603  6676  
   57  257.9550 224.6138    7682   597  1232  6450  
   58  255.6495 222.9382    6476  1206  1736  4740  
   59  255.0213 221.7802    7822  1346  2184  5638  
   60  256.3251 224.6227    7129   693  1695  5434  
   61  258.3371 230.9990    6489   640  2095  4394  
   62  257.4547 227.5778    7337   848  2272  5065  
   63  258.6535 230.1406    7441   104  2269  5172  
   64  252.8471 229.4425    6557   884  1741  4816  
   65  246.5332 229.1233    5440  1117  1853  3587  
   66  244.9374 224.4164    6378   938  1780  4598  
   67  243.1218 227.7401    6370     8  1978  4392  
