   58  197.6686 309.3355    8631     0  2625  6006  
   59  199.7468 309.7561    5818  2813  2004  3814  
   60  196.0410 315.2893    6581   763  1695  4886  
   61  194.4639 311.7517    6351   230  2205  4146  
   62  188.9467 314.4189    4725  1626  2297  2428  
   63  183.2082 313.8552    4924   199  2412  2512  
   64  185.4572 306.5946    5203   279  2675  2528  
   65  188.5491 307.0398    5201     2  1845  3356  
   66  188.6507 307.4498    5701   500  1936  3765  
   67  189.8635 308.3329    5892   191  2032  3860  
   68  188.9300 312.5137    5390   502  1629  3761  
   69  188.7228 312.7992    6517  1127  1501  5016  
   70  191.4947 309.3702    6759   242  1701  5058  
   71  189.6721 312.5506    5550  1209  2603  2947  
   72  185.9434 314.5616    4794   756  2399  2395  
   73  184.4898 313.9752    6060  1266  2793  3267  
   74  185.3491 317.6121    6330   270  2206  4124  
   75  183.1874 319.2146    5572   758  1850  3722  
   76  180.7333 321.5418    5732   160  2330  3402  
   77  182.1820 321.3408    5505   227  2510  2995  
   78  180.6880 320.7197    6387   882  1251  5136  
   79  185.0951 319.2122    5310  1077  2489  2821  
   80  185.4414 315.0105    5040   270  2036  3004  
   81  184.8708 313.6799    5758   718  1296  4462  
   82  187.9251 315.1742    5884   126  2295  3589  
   83  189.0650 317.8099    4855  1029  2023  2832  
   84  187.5115 316.8846    5471   616  2880  2591  
   85  186.7033 317.9669    5168   303  1867  3301  
   86  184.3459 319.6615    5409   241  1673  3736  
   87  182.2205 319.2501    6003   594  1887  4116  
   88  180.0177 315.1626    4833  1170  2524  2309  
   89  178.4803 318.3580    4309   524  2239  2070  
   90  178.2279 320.4393    5588  1279  1680  3908  
   91  175.9731 318.7135    5402   186  1809  3593  
   92  177.0710 317.1288    5474    72  2490  2984  
   93  175.7601 317.8972    5409    65  1771  3638  
   94  176.4874 315.4349    4758   651  1830  2928  
   95  177.5378 317.0623    5776  1018  1968  3808  
   96  175.6668 320.5749    6282   506  1847  4435  
   97  175.2271 317.1522    5915   367  2380  3535  
   98  178.1810 317.6861    5591   324  2664  2927  
   99  180.2870 317.9543    4377  1214  1952  2425  
