    0  466.4754 464.0550    4872     0   904  3968  
    1  469.6916 464.6233    4763   109  2500  2263  
    2  473.2448 468.0722    4475   288  1722  2753  
    3  478.0629 472.2248    5268   793  1510  3758  
    4  481.0299 467.3755    4611   657  1538  3073  
    5  481.2662 460.1297    5006   395  1265  3741  
    6  482.0986 462.7858    4461   545  1519  2942  
    7  485.7216 466.0907    5106   645  1326  3780  
    8  485.3784 461.9701    4253   853  1503  2750  
    9  485.7740 458.5613    5147   894  1610  3537  
   10  483.8611 460.7297    4236   911  1082  3154  
   11  481.2302 461.1976    4766   530  1419  3347  
   12  479.5115 459.6734    4825    59  1242  3583  
   13  478.0695 458.0878    5729   904   907  4822  
   14  476.7003 456.1068    5578   151  1670  3908  
   15  478.9783 455.5695    5369   209  1688  3681  
   16  479.9089 459.9100    3770  1599   879  2891  
   17  478.7196 458.0552    4165   395  1539  2626  
   18  480.2152 457.9354    4612   447  2063  2549  
   19  475.1983 461.8621    4605     7  2198  2407  
   20  470.2250 462.6244    5498   893  1348  4150  
   21  471.7292 465.2960    4102  1396  1268  2834  
   22  470.5223 469.4213    5252  1150  1847  3405  
   23  467.3439 470.0979    5017   235  1403  3614  
   24  470.3015 471.5806    5280   263  1774  3506  
   25  476.8803 471.8794    4708   572  1392  3316  
   26  476.9007 469.3494    4453   255  1241  3212  
   27  476.6544 471.6206    4771   318  1151  3620  
   28  477.9364 472.5327    5360   589  1660  3700  
   29  482.9328 470.1263    4859   501  1528  3331  
