   19  158.1655 474.7939    3817     0  1692  2125  
   20  161.7945 473.2718    5130  1313  2198  2932  
   21  157.5153 476.2421    3501  1629  1726  1775  
   22  153.3633 478.0912    3411    90  1654  1757  
   23  152.1356 476.7978    5205  1794  1603  3602  
   24  153.4560 481.5507    4105  1100  1753  2352  
   25  153.4403 480.4664    5368  1263  1566  3802  
   26  152.4239 482.1366    5413    45  1583  3830  
   27  152.7626 482.5562    5163   250  1433  3730  
   28  151.6252 478.4241    6096   933  1872  4224  
   29  151.1001 480.5788    4968  1128   891  4077  
   30  147.0852 480.5329    5555   587  1277  4278  
   31  152.2304 480.8417    4584   971  1816  2768  
   32  149.4972 479.5041    4066   518  1358  2708  
   33  151.6758 480.8975    4211   145  1179  3032  
   34  152.6189 482.0037    4731   520  2028  2703  
   35  151.1670 475.8848    4087   644  1343  2744  
   36  154.2762 476.1872    4120    33  1727  2393  
   37  150.9266 477.3341    4742   622  1342  3400  
   38  149.8444 477.3170    4706    36  1947  2759  
   39  151.7584 477.5726    4836   130  1397  3439  
   40  154.8774 480.0445    5085   249  1395  3690  
   41  151.7797 482.6452    3958  1127  1752  2206  
   42  153.5897 478.3542    4685   727  1676  3009  
   43  155.5212 474.3984    3636  1049  1090  2546  
   44  161.4928 470.9983    3957   321  1427  2530  
   45  161.8861 477.8539    4796   839  1218  3578  
   46  162.3395 476.6118    4286   510  1336  2950  
   47  162.1277 477.5550    3635   651  1612  2023  
   48  156.4960 477.0279    4317   682  1429  2888  
   49  159.8860 478.0901    5005   688  2452  2553  
   50  159.1156 483.7837    6362  1357  1582  4780  
   51  158.7889 484.2755    5385   977  1385  4000  
   52  155.9218 480.3005    4323  1062  1959  2364  
   53  151.9947 477.3670    3893   430  1150  2743  
   54  150.7903 479.8961    4337   444  1237  3100  
   55  147.4748 480.9588    5083   746  1528  3555  
   56  146.5623 484.7136    5371   288  1442  3929  
   57  145.9221 483.0995    5469    98  1483  3986  
   58  147.8773 486.4020    5884   415  1913  3971  
   59  147.9397 488.6844    5368   516   967  4401  
   60  147.9051 483.4387    4603   765  1580  3023  
   61  145.6137 482.2358    4959   356  1209  3750  
   62  143.5997 479.1993    3173  1786  1165  2008  
   63  140.1768 472.5971    4614  1441  1572  3042  
   64  143.3481 468.2533    4609     5  1522  3087  
   65  144.1576 463.9149    3883   726  1523  2360  
