   65  445.9961 299.0507    5322     0  2870  2452  
   66  444.8433 297.6828    5265    57  2018  3247  
   67  447.3605 304.3936    4062  1203  1405  2657  
   68  447.9147 303.3254    5269  1207  1763  3506  
   69  445.4348 305.9104    4878   391  2670  2208  
   70  444.3442 307.4965    5076   198  2412  2664  
   71  446.1170 308.2679    5755   679  1990  3765  
   72  447.0795 313.8166    6253   498  2624  3629  
   73  450.9960 313.0003    5693   560  1880  3813  
   74  451.7481 316.8102    6281   588  2077  4204  
   75  449.6563 317.6065    6626   345  2041  4585  
   76  453.2743 316.5149    8584  1958  2408  6176  
   77  458.1697 319.5419    4924  3660  1568  3356  
   78  464.1030 316.9134    4408   516  1735  2673  
   79  462.1433 317.6253    4901   493  1806  3095  
   80  457.9906 320.9885    4575   326  1659  2916  
   81  459.0870 318.0309    4080   495  2272  1808  
   82  462.9296 324.0246    4873   793  1588  3285  
   83  461.8787 323.8020    3958   915  1910  2048  
   84  460.9981 323.7383    3983    25  1475  2508  
   85  458.9648 321.2699    4734   751  1820  2914  
   86  460.0024 323.0011    3858   876  1549  2309  
   87  459.9495 324.1912    4380   522  2303  2077  
   88  459.6731 315.4997    4293    87  2038  2255  
   89  461.7632 315.7267    4243    50  1831  2412  
   90  466.1976 320.4067    5669  1426  2098  3571  
   91  469.2540 317.9328    4112  1557  1446  2666  
   92  472.0465 311.5079    7732  3620  1652  6080  
   93  470.3462 314.5752    7694    38  2274  5420  
   94  471.6537 315.5122    6678  1016  1929  4749  
   95  467.4142 311.4214    5193  1485  1868  3325  
   96  464.6099 308.9235    5747   554  1196  4551  
   97  466.4280 310.7684    4854   893  1564  3290  
   98  470.2761 308.4314    4594   260  2509  2085  
   99  468.3840 310.1925    5172   578  1917  3255  
