   46  279.8562 321.6157    4748     0  1793  2955  
   47  274.5954 320.7531    5544   796  2031  3513  
   48  268.3048 321.0991    6647  1103  1528  5119  
   49  267.3860 323.5407    6977   330  1423  5554  
   50  271.4069 321.4648    5910  1067  1712  4198  
   51  275.2939 322.3815    5583   327  2259  3324  
   52  276.9799 317.7284    5961   378  1608  4353  
   53  277.4677 322.2130    6479   518  1880  4599  
   54  280.6071 325.7177    5991   488  2007  3984  
   55  283.6318 331.0698    6904   913  2186  4718  
   56  281.7735 335.8403    7336   432  1579  5757  
   57  279.0048 330.8143    6176  1160  2504  3672  
   58  280.3820 328.9450    6972   796  1776  5196  
   59  277.9124 328.1744    5859  1113  1455  4404  
   60  278.0611 324.6406    5689   170  1595  4094  
   61  275.4898 320.8511    5225   464  1731  3494  
   62  271.0404 318.4139    5345   120  2182  3163  
   63  270.9719 324.1688    4632   713  1950  2682  
   64  269.4707 323.4658    6096  1464  1567  4529  
   65  263.4661 316.4387    5446   650  1988  3458  
   66  265.5862 319.2795    5954   508  1751  4203  
   67  268.7936 314.3783    7546  1592  1931  5615  
   68  266.5870 313.9547    6554   992  1606  4948  
   69  267.2349 311.4077    9509  2955  2233  7276  
   70  266.1285 312.3490    6040  3469  2037  4003  
   71  267.8798 313.3568    7670  1630  1798  5872  
   72  268.0057 312.8346    8233   563  1765  6468  
   73  267.7181 312.7077    7906   327  1927  5979  
   74  271.4118 312.8494    7308   598  1245  6063  
   75  271.1233 310.5957    3814  3494  1764  2050  
