    0  245.0121 356.9911    7030     0  3237  3793  
    1  243.9301 355.3272    8575  1545  1681  6894  
    2  244.4715 354.6744    7631   944  1796  5835  
    3  247.7467 353.6230    6937   694  2545  4392  
    4  249.1158 354.5502    8913  1976  2671  6242  
    5  250.3569 357.0266    7954   959  1875  6079  
    6  248.8061 355.8158    8204   250  2770  5434  
    7  246.7571 353.8785    8061   143  1519  6542  
    8  247.3857 354.2811    6408  1653  2967  3441  
    9  247.3786 355.9721    9450  3042  2828  6622  
   10  246.8461 355.0059    7999  1451  2305  5694  
   11  246.6245 355.3583    8141   142  2145  5996  
   12  247.0801 354.9492    7995   146  2553  5442  
   13  245.3974 357.9119    7091   904  2724  4367  
   14  242.7947 360.1450   10226  3135  2268  7958  
   15  242.8365 362.1257   10163    63  2281  7882  
   16  242.3936 362.5988   10730   567  3446  7284  
   17  244.9081 362.3989   10235   495  3302  6933  
   18  241.9008 356.1997    8251  1984  2293  5958  
   19  241.3991 356.2249    7617   634  2349  5268  
   20  240.5084 355.5967    6057  1560  1701  4356  
   21  237.8499 356.9723    7864  1807  1680  6184  
   22  238.1956 357.1960    8023   159  3003  5020  
   23  237.7760 359.4541    9307  1284  2579  6728  
   24  238.0484 357.3331   10443  1136  1990  8453  
   25  238.0651 355.5517   10143   300  2733  7410  
   26  240.8873 354.7769    8281  1862  2021  6260  
   27  239.6720 353.2310    9306  1025  2834  6472  
   28  235.1430 351.6373    9185   121  2493  6692  
   29  237.9039 353.2026    8627   558  3255  5372  
   30  242.9451 347.1432    8742   115  2544  6198  
   31  239.8864 345.4355   11104  2362  2252  8852  
   32  241.6061 344.0087   11583   479  2383  9200  
   33  243.2163 344.8960   14840  3257  2756 12084  
   34  243.7336 345.9291   11436  3404  3290  8146  
   35  241.5641 350.3199   12261   825  3079  9182  
   36  241.4828 354.2163    7394  4867  1964  5430  
   37  244.3954 352.8678    7606   212  2692  4914  
   38  249.1276 353.2489    7834   228  2535  5299  
   39  256.4950 354.5678    6816  1018  2055  4761  
   40  259.7231 352.6692    7644   828  2708  4936  
   41  254.1880 355.9995   13812  6168  2296 11516  
   42  257.5904 354.7071   10841  2971  2144  8697  
   43  256.5029 361.0016    8022  2819  2336  5686  
   44  257.6671 364.2329    7094   928  2624  4470  
