    2  305.1552 283.2934    8177     0  1530  6647  
    3  302.7834 286.5472    7044  1133  2592  4452  
    4  301.3375 287.4007    6563   481  2185  4378  
    5  296.8584 287.6572    7002   439  2128  4874  
    6  296.6307 290.1260    7552   550  1797  5755  
    7  295.2687 292.9299    5905  1647  2325  3580  
    8  291.6129 287.1712    6298   393  1902  4396  
    9  291.4521 286.6832    7911  1613  2058  5853  
   10  292.7858 288.1937    6065  1846  1149  4916  
   11  289.0643 289.8519    6481   416  1788  4693  
   12  290.6306 288.6510    7558  1077  1893  5665  
   13  289.9764 286.8314    6169  1389  1966  4203  
   14  287.8211 287.5170    6785   616  2281  4504  
   15  285.2924 285.2660    7088   303  1969  5119  
   16  282.6349 290.5458    5985  1103  1730  4255  
   17  279.9924 289.5518    6010    25  2116  3894  
   18  274.8895 286.3465    7429  1419  2726  4703  
   19  274.3167 286.3931    6720   709  2103  4617  
   20  272.7401 286.3996    6599   121  2086  4513  
   21  270.1556 286.5107    6195   404  2026  4169  
   22  266.3150 285.7243    7035   840  2178  4857  
   23  265.6201 279.2899    6657   378  2004  4653  
   24  265.1102 276.6490    7256   599  1818  5438  
   25  263.8736 276.9555    9169  1913  1928  7241  
   26  267.6714 277.4368    7968  1201  1580  6388  
   27  264.4225 276.2709    6705  1263  1858  4847  
   28  265.4203 275.9249    7554   849  2587  4967  
   29  263.4953 276.9041    8068   514  1875  6193  
   30  262.9428 276.4381    8017    51  2796  5221  
   31  263.7897 276.3049    9236  1219  1874  7362  
