    0  48.1805 338.7651    6383     0  1847  4536  
    1  47.8634 337.6879    7517  1134  1631  5886  
    2  47.3831 337.6831    7220   297  1477  5743  
    3  47.3338 337.0736    7035   185  1419  5616  
    4  42.0095 338.7551   11805  4770  1667 10138  
    5  41.9676 337.4881   10531  1274  2050  8481  
    6  40.1937 334.9805   13018  2487  1267 11751  
    7  37.8815 333.9917   14960  1942  2446 12514  
    8  36.1206 329.9025   13404  1556  3342 10062  
    9  37.6330 329.9801   10332  3072  1738  8594  
   10  40.8684 329.0661    7683  2649   952  6731  
   11  44.0820 331.4967    9151  1468  1504  7647  
   12  45.0006 329.5245    7321  1830  1692  5629  
   13  40.8814 334.2379    7336    15  1210  6126  
   14  45.6606 334.4043    7271    65  1530  5741  
   15  44.3787 334.9282    5847  1424   939  4908  
   16  46.5665 335.7914    6108   261  1253  4855  
   17  42.1622 333.2288    6599   491  2223  4376  
   18  37.1809 335.3495    6746   147  1754  4992  
   19  37.3556 337.5205    7216   470  1734  5482  
   20  39.9048 337.7292    6322   894  1605  4717  
   21  37.6854 337.2351    5111  1211  2410  2701  
   22  36.6723 337.8636    5380   269  1294  4086  
   23  34.0093 338.2022    6582  1202  1662  4920  
   24  32.5680 336.9727    5709   873  2920  2789  
   25  31.2276 335.3839    6613   904  1347  5266  
   26  30.7025 337.0214    5467  1146  1072  4395  
   27  29.3745 338.0704    6026   559  2125  3901  
   28  29.0788 336.6161    4589  1437  2467  2122  
   29  30.1809 336.5408    6162  1573  1755  4407  
   30  28.6533 337.2669    6247    85  1135  5112  
   31  26.1351 336.8799    6978   731  2275  4703  
   32  24.9765 334.7928    6627   351  1405  5222  
   33  26.5589 335.0797    8809  2182  2037  6772  
   34  26.2452 334.0075    8424   385  1196  7228  
   35  25.7666 331.1816    7546   878  1369  6177  
   36  24.0394 333.1450    7536    10  2619  4917  
   37  22.0587 333.0348   10357  2821  1928  8429  
   38  22.8643 331.5488   11029   672  1499  9530  
   39  21.6116 333.5031   10422   607  2241  8181  
   40  22.0668 334.0701   10721   299  1718  9003  
   41  20.3988 332.2078    9676  1045  1881  7795  
   42  20.0906 330.6677    8071  1605  1479  6592  
   43  20.5801 335.4985   10658  2587  1761  8897  
   44  19.9995 331.8755   11035   377  1888  9147  
   45  19.2770 329.2870   11644   609  1398 10246  
   46  20.0648 330.6732   11778   134  1233 10545  
   47  18.4549 330.6878   10339  1439  1822  8517  
   48  19.4940 331.0476   11138   799  1661  9477  
   49  19.9096 331.0847   10366   772  2101  8265  
   50  21.3013 328.3599   12340  1974  1826 10514  
   51  23.3059 328.6802   11569   771  2227  9342  
   52  25.5832 328.3002   12746  1177  1692 11054  
   53  27.0636 326.6806   12771    25  2133 10638  
   54  27.5923 326.4876   11876   895  2598  9278  
   55  26.3358 327.8941   14244  2368  3618 10626  
   56  27.7086 328.8764   12487  1757  1680 10807  
   57  27.6203 329.7005   11621   866  1331 10290  
   58  27.8767 327.6087   10119  1502  1423  8696  
   59  25.5698 323.2857    6784  3335  2091  4693  
   60  24.9577 321.3207    6432   352  2340  4092  
   61  23.3797 318.7090    6150   282  2757  3393  
   62  23.2000 317.9207    5365   785  2276  3089  
   63  29.6521 316.2510    5156   209  1778  3378  
   64  30.8792 316.8128    5779   623  2526  3253  
   65  28.3889 317.4584    5655   124  2700  2955  
   66  28.2581 317.8859    6323   668  2231  4092  
   67  28.1316 316.9859    4516  1807  1436  3080  
   68  26.1397 317.2513    6545  2029  1447  5098  
   69  29.3710 317.4905    7184   639  1905  5279  
   70  32.5106 313.7537    6379   805  1880  4499  
   71  33.0474 312.3726    5276  1103  1024  4252  
   72  37.2843 311.5406    5850   574  1077  4773  
   73  38.8569 310.2571    5795    55  2316  3479  
   74  39.5619 310.4857    5306   489  1758  3548  
   75  37.9603 309.3464    4432   874  1398  3034  
   76  40.8329 309.0992    5412   980  1367  4045  
   77  35.3807 309.1827    9785  4373  1427  8358  
   78  36.5761 308.8929    9354   431  2192  7162  
   79  35.5025 309.4217    7802  1552  2226  5576  
   80  34.8789 309.3095    9966  2164  1594  8372  
   81  34.7503 307.6877    8794  1172  1097  7697  
   82  35.0258 308.4835    7336  1458  2004  5332  
   83  37.9559 310.2028   10367  3031  1762  8605  
   84  40.5185 310.1661    9007  1360  1494  7513  
   85  41.8448 308.9861    8715   292  1590  7125  
   86  40.7356 305.6322    6331  2384  1772  4559  
   87  42.9069 306.6430    7908  1577  1945  5963  
   88  43.0725 303.9380    6288  1620  1947  4341  
   89  41.9077 306.9496    4812  1476  2092  2720  
   90  41.8903 307.2109    7274  2462  1859  5415  
   91  40.6173 306.7305    6197  1077  2139  4058  
   92  39.5469 305.8976    6297   100  1621  4676  
   93  42.7487 306.9482    5956   341  1540  4416  
   94  42.7891 306.5121    5553   403  1950  3603  
   95  43.5356 307.5711    6473   920  2344  4129  
   96  48.2004 306.2904    7207   734  1185  6022  
   97  48.0698 305.9981    7481   274  1618  5863  
   98  47.4551 304.0609    5584  1897  1330  4254  
   99  48.1297 303.9103    5721   137  1579  4142  
