    0  78.2999 439.3928    5004     0  1263  3741  
    1  74.8150 433.2626    4793   211  1326  3467  
    2  77.5479 429.2060    4822    29  1557  3265  
    3  74.2300 432.9526    4764    58  1850  2914  
    4  75.1939 432.9937    5657   893  2222  3435  
    5  74.1127 432.3233    3372  2285  1761  1611  
    6  74.2365 433.7452    5594  2222  2782  2812  
    7  72.2014 430.5997    4566  1028  3236  1330  
    8  66.5864 429.4023    5273   707  1640  3633  
    9  75.3442 430.2175    5598   325  2241  3357  
   10  80.5010 428.0417    6099   501  3102  2997  
   11  80.1324 424.4953    6507   408  1868  4639  
   12  79.8901 429.0385    7929  1422  3910  4019  
   13  80.2317 433.4939    5631  2298  2078  3553  
   14  72.9991 432.5001    4379  1252  3113  1266  
   15  71.6172 428.3831    5345   966  2243  3102  
   16  71.5275 434.8972    4779   566  2270  2509  
   17  64.6018 429.8310    5809  1030  1869  3940  
   18  61.3427 428.8425    4890   919  1807  3083  
   19  60.4970 432.6245    5677   787  1309  4368  
   20  63.2395 435.3983    4406  1271  2251  2155  
   21  57.2751 438.2200    4786   380  4027   759  
   22  53.0983 442.9011    6443  1657  3554  2889  
   23  49.2269 443.3857    6632   189  1444  5188  
   24  47.5759 443.2022    5857   775  2375  3482  
   25  42.7496 440.2499    5094   763  1078  4016  
   26  42.0893 441.6365    3883  1211  1188  2695  
   27  45.4939 436.6272    6103  2220  1814  4289  
   28  42.4009 438.7961    5832   271  1761  4071  
   29  35.2134 444.4920    4080  1752  2023  2057  
   30  27.5998 446.9195    4232   152   989  3243  
   31  23.1318 447.5103    3795   437  1646  2149  
   32  22.2474 450.7009    3870    75  1445  2425  
   33  22.6612 452.2186    5182  1312  1039  4143  
   34  20.1153 452.1196    3667  1515  1513  2154  
   35  20.1448 450.6216    3135   532  1474  1661  
   36  23.3995 451.2013    2992   143  1028  1964  
   37  22.5324 448.9971    4618  1626  1237  3381  
   38  21.6077 448.5369    3702   916  1457  2245  
   39  24.3251 451.4704    4961  1259  1417  3544  
   40  28.3858 453.7169    5589   628   995  4594  
   41  27.3962 453.4489    5073   516  1132  3941  
   42  29.7511 456.9924    3838  1235  1260  2578  
   43  35.3794 459.5951    3852    14  1582  2270  
   44  40.3768 459.2165    3886    34  1168  2718  
   45  42.6277 454.8449    3586   300  1700  1886  
   46  39.3716 458.0888    3937   351  1075  2862  
   47  37.5927 456.9713    3964    27  1030  2934  
   48  44.5472 453.5452    4416   452  1440  2976  
   49  41.7734 454.8141    4269   147  1766  2503  
   50  42.7234 459.8727    3889   380  1661  2228  
   51  42.2217 457.2020    4943  1054  1512  3431  
   52  41.6061 457.6366    4810   133  1103  3707  
   53  38.6609 464.0539    4711    99  1323  3388  
   54  40.0937 467.2192    4130   581   995  3135  
   55  46.6121 470.4716    3589   541  1443  2146  
   56  40.0780 471.4902    4076   487  1282  2794  
   57  37.2057 469.6585    3218   858   675  2543  
   58  39.6571 469.5822    4558  1340  1254  3304  
   59  38.2289 469.5243    3819   739  1324  2495  
   60  35.6527 471.0380    3326   493  1227  2099  
