   14  143.8393 238.8510    8476     0  2092  6384  
   15  143.8922 235.6161    6927  1549  3925  3002  
   16  145.4931 237.4402    6876    51  2063  4813  
   17  146.2913 239.5939    9510  2634  2418  7092  
   18  142.1757 239.2919    9087   423  1261  7826  
   19  144.8680 239.4726   10196  1109  2113  8083  
   20  141.6147 238.3503    8474  1722  1880  6594  
   21  143.1021 236.9720    7030  1444  4176  2854  
   22  151.8062 239.4095    9508  2478  2923  6585  
   23  159.8027 238.6042   11006  1498  2190  8816  
   24  152.3758 237.6925    8997  2009  3861  5136  
   25  156.7750 235.8373   11756  2759  2027  9729  
   26  152.3586 233.9364    9344  2412  2466  6878  
   27  156.1187 230.7443    8587   757  2326  6261  
   28  156.9757 231.6440   10314  1727  2497  7817  
   29  155.0823 231.2359   10145   169  2066  8079  
   30  150.7961 229.8938   10339   194  2858  7481  
   31  149.5493 237.2195    7412  2927  1855  5557  
   32  149.6047 235.5468    6181  1231  2395  3786  
   33  151.1752 235.8499    6225    44  2173  4052  
   34  145.8503 236.0539    6424   199  1471  4953  
   35  143.8134 235.6497    7678  1254  2051  5627  
   36  143.4384 231.8933    6316  1362  1911  4405  
   37  141.4349 232.5052    7411  1095  2093  5318  
   38  139.6697 231.9761    9460  2049  2626  6834  
   39  141.8127 234.3372   11056  1596  1969  9087  
   40  140.4375 233.5107   11825   769  2309  9516  
   41  140.9879 235.9064    9879  1946  2205  7674  
   42  147.0243 235.2600    7601  2278  1779  5822  
   43  146.1702 237.6711    6309  1292  2178  4131  
   44  146.8784 237.5683    6391    82  1934  4457  
   45  145.1302 240.1279    7954  1563  2224  5730  
   46  147.4055 239.6055    7455   499  1773  5682  
   47  147.5551 240.9743    7298   157  2077  5221  
   48  142.2662 237.6425    6091  1207  1464  4627  
   49  143.2160 238.8476    7211  1120  1830  5381  
   50  142.9364 234.6465    5890  1321  1715  4175  
   51  145.2002 240.6967    7869  1979  1363  6506  
   52  143.8313 240.7250    6442  1427  1692  4750  
   53  140.3491 239.8017    6001   441  2708  3293  
   54  145.4095 234.9940    6522   521  2451  4071  
   55  147.7124 232.6650    4701  1821  1949  2752  
   56  148.6972 236.5134    4844   143  2396  2448  
   57  147.3225 240.1058    6859  2015  1703  5156  
