   69  161.4192 273.6397   11079     0  1915  9164  
   70  160.8163 276.1220   13082  2003  2019 11063  
   71  161.0000 274.9977   11597  1485  2108  9489  
   72  159.8948 273.4853    9633  1964  2809  6824  
   73  155.7393 273.7421   10899  1266  1752  9147  
   74  157.4005 279.2026   10516   383  2439  8077  
   75  156.6010 280.5990   11506   990  1650  9856  
   76  156.5720 279.4999   10530   976  1629  8901  
   77  154.2593 279.1949    9971   559  2263  7708  
   78  157.0045 283.1399    8143  1828  1941  6202  
   79  157.7722 281.4940    9836  1693  1812  8024  
   80  157.6619 281.0381    7676  2160  2252  5424  
   81  158.1734 281.3343    8484   808  2471  6013  
   82  157.8861 281.1208    6775  1709  2001  4774  
   83  157.1216 280.7962    8635  1860  1715  6920  
   84  157.1808 281.9496    6372  2263  1678  4694  
   85  157.7251 281.6942    7034   662  1773  5261  
   86  159.9932 279.5673    5640  1394  1699  3941  
   87  158.3861 279.5323   11272  5632  1989  9283  
   88  157.4640 279.8736    9428  1844  1650  7778  
   89  158.9268 280.1514   11834  2406  1972  9862  
   90  158.2022 280.9989    7766  4068  1496  6270  
   91  156.7509 281.5248    9310  1544  2388  6922  
   92  155.8058 279.3945   10067   757  1355  8712  
   93  155.2851 279.1481   10372   305  1775  8597  
   94  154.7300 280.1607   11576  1204  1720  9856  
   95  155.6257 282.3600    7636  3940  1632  6004  
   96  155.6548 282.3538    5454  2182  1582  3872  
   97  155.5302 282.1362    8190  2736  1809  6381  
   98  155.0067 281.5841    6764  1426  2237  4527  
   99  153.3349 281.6262    8696  1932  1927  6769  
