   30  72.8323 448.0021    3735     0  1294  2441  
   31  77.9615 449.8778    3287   448  1496  1791  
   32  77.1279 455.8889    5522  2235  1748  3774  
   33  75.4995 454.8003    3886  1636  1695  2191  
   34  70.4295 452.6059    4749   863  1432  3317  
   35  70.7820 457.6520    5945  1196  1523  4422  
   36  71.6003 458.1999    3064  2881  1100  1964  
   37  71.8708 455.9955    4306  1242  1673  2633  
   38  73.1783 454.9560    4736   430  1203  3533  
   39  72.3884 453.4307    5051   315  2220  2831  
   40  70.6577 450.4956    4217   834  1826  2391  
   41  71.6649 451.3822    4783   566  1352  3431  
   42  70.2564 451.0762    3600  1183  1520  2080  
   43  62.9084 448.5542    3796   196  1953  1843  
   44  59.5712 450.4696    4328   532  1567  2761  
   45  58.8546 450.3940    4254    74  1660  2594  
   46  62.1594 448.0055    4293    39  2118  2175  
   47  68.6757 452.3516    3676   617  1881  1795  
   48  73.2794 450.3575    4330   654  1555  2775  
   49  78.9198 447.8902    4388    58  2547  1841  
   50  78.3466 450.6331    4931   543  1905  3026  
   51  74.9573 450.8722    5965  1034  1538  4427  
   52  75.2210 452.7653    4320  1645  1536  2784  
   53  75.4472 453.6070    4936   616  1230  3706  
   54  74.1251 455.8197    5308   372  1849  3459  
   55  78.1016 451.7990    4640   668  1938  2702  
   56  78.2036 444.4109    4013   627  1293  2720  
   57  82.3390 445.7256    4948   935  1414  3534  
   58  86.8009 445.3990    2442  2506  2558  -116  
   59  91.7992 445.3995    3205   763  1973  1232  
   60  92.5992 438.2005    2464   741  1929   535  
   61  88.7992 439.3999    2939   475  1914  1025  
   62  93.1870 437.4221    3583   644  2068  1515  
