    4  424.8372 326.5467    4985     0  1923  3062  
    5  425.8589 324.3292    5480   495  1693  3787  
    6  423.1988 328.4000    3234  2246  1760  1474  
    7  426.0590 331.8656    5518  2284  2067  3451  
    8  427.8176 331.9217    5923   405  2391  3532  
    9  425.7897 330.7348    7925  2002  2340  5585  
   10  428.4416 327.8275    5004  2921  2008  2996  
   11  428.4559 326.9110    5708   704  1734  3974  
   12  427.8556 323.5574    7559  1851  1749  5810  
   13  428.3513 325.1171    6278  1281  2807  3471  
   14  426.1854 325.4304    4651  1627  1390  3261  
   15  427.6180 327.1151    5938  1287  2543  3395  
   16  426.2293 325.6378    6071   133  1907  4164  
   17  425.1842 320.6607    5423   648  1821  3602  
   18  424.2723 319.0514    7281  1858  1971  5310  
   19  422.6602 318.8335    5890  1391  2132  3758  
   20  420.2956 320.6650    5180   710  1601  3579  
   21  423.1033 320.9699    5658   478  1923  3735  
   22  425.9960 323.0116    5768   110  2084  3684  
   23  423.1186 321.1495    6761   993  1801  4960  
   24  421.8152 317.9267    5124  1637  1475  3649  
   25  425.8816 314.4056    4791   333  2332  2459  
   26  424.9180 313.9752    5617   826  2163  3454  
   27  425.3061 313.8551    5201   416  2126  3075  
   28  428.0831 313.4213    5790   589  2534  3256  
   29  423.8645 313.4764    6531   741  1363  5168  
   30  426.5020 316.2260    5072  1459  1982  3090  
   31  427.7897 319.2755    5547   475  1311  4236  
   32  425.4844 316.3896    4589   958  1938  2651  
   33  424.2459 311.1261    5543   954  1810  3733  
   34  425.1497 312.4934    6029   486  2363  3666  
   35  425.2640 312.9630    5690   339  1865  3825  
   36  427.2629 310.1808    6297   607  1616  4681  
   37  425.7229 310.7952    4804  1493  1802  3002  
   38  426.8057 311.1209    5086   282  2103  2983  
   39  427.0951 311.9592    6363  1277  1249  5114  
   40  424.4193 312.0340    6913   550  1978  4935  
   41  422.9294 313.7141    6342   571  1747  4595  
   42  419.2844 310.2001    8292  1950  1709  6583  
   43  419.4631 307.2092    7692   600  1578  6114  
   44  418.4090 309.0486    6150  1542  1543  4607  
   45  420.9128 313.5929    5292   858  1948  3344  
   46  421.3677 314.9500    6096   804  1672  4424  
   47  422.3693 310.9852    6988   892  1567  5421  
   48  422.5348 314.3086    5720  1268  1671  4049  
   49  426.2361 313.8741    6128   408  1683  4445  
   50  429.9775 312.1270    4505  1623  1399  3106  
   51  432.1763 311.2465    4408    97  1825  2583  
   52  429.7736 307.5008    5276   868  1686  3590  
   53  430.2322 309.5838    4201  1075  1747  2454  
   54  433.4877 316.6308    5231  1030  1704  3527  
   55  435.0056 319.7729    4487   744  1244  3243  
   56  435.3604 317.4552    2976  1511  1757  1219  
   57  432.6636 317.0406    5633  2657  1332  4301  
   58  433.7275 317.1177    4806   827  1583  3223  
   59  436.0551 316.4589    5090   284  1733  3357  
   60  435.2397 317.2044    7075  1985  1647  5428  
   61  432.8246 315.2243    5105  1970  1431  3674  
   62  430.5566 311.4191    4691   414  1558  3133  
   63  431.5128 310.0005    6575  1884  2222  4353  
   64  428.7586 307.5546    6767   192  2037  4730  
   65  425.0206 304.7416    8529  1762  2821  5708  
   66  425.8419 303.7096    7921   608  1824  6097  
   67  429.9278 305.6076    7309   612  1281  6028  
   68  432.1255 306.4514    5253  2056  2240  3013  
   69  432.0717 306.9720    6758  1505  1464  5294  
   70  430.1772 309.0599    5323  1435  2183  3140  
   71  429.6807 307.7298    7320  1997  1448  5872  
   72  429.3254 305.3350    5801  1519  2545  3256  
   73  429.2769 304.0910    5129   672  1874  3255  
   74  427.9882 303.8980    7318  2189  1853  5465  
   75  427.6407 305.7592    5775  1543  2000  3775  
   76  428.0698 309.9642    4860   915  2096  2764  
   77  429.2920 311.8304    4916    56  1409  3507  
   78  425.3725 311.6907    4660   256  1583  3077  
   79  431.1143 310.9785    4528   132  1587  2941  
   80  432.1160 310.8600    5811  1283  2089  3722  
   81  432.5475 309.0831    4966   845  1647  3319  
   82  436.3752 308.9443    5100   134  1522  3578  
   83  434.9334 309.8500    5551   451  1927  3624  
   84  432.1696 312.6337    6121   570  1781  4340  
   85  431.8984 317.1612    5081  1040  2703  2378  
   86  427.3494 319.7087    4149   932  1135  3014  
   87  426.6009 322.1614    5573  1424  1859  3714  
   88  424.6499 322.7101    6690  1117  1995  4695  
   89  424.4277 321.9395    5282  1408  1555  3727  
