   26  319.7477 70.7497    4439     0  1989  2450  
   27  317.8857 74.7470    5540  1101  1743  3797  
   28  315.1073 73.4777    5262   278  2164  3098  
   29  315.1294 77.8646    6134   872  1802  4332  
   30  316.6717 74.8856    4837  1297  1765  3072  
   31  319.0493 74.5284    4656   181  2079  2577  
   32  319.6291 76.6474    5311   655  1508  3803  
   33  316.1492 81.0360    4849   462  2256  2593  
   34  314.1113 88.7658    6243  1394  1198  5045  
   35  319.0339 87.7243    5320   923  1107  4213  
   36  319.3994 87.1581    5913   593  1264  4649  
   37  320.2819 81.0823    6073   160  1900  4173  
   38  319.1547 75.9834    4668  1405  1900  2768  
   39  319.0602 77.3703    6073  1405  1630  4443  
   40  325.2725 72.8974    4979  1094  2193  2786  
   41  325.5336 73.7660    5669   690  1276  4393  
   42  330.4290 78.3084    4161  1508  1315  2846  
   43  330.1273 74.1303    5160   999  2035  3125  
   44  331.3012 68.3191    6407  1247  1580  4827  
   45  331.0541 71.6422    5440   967  1660  3780  
   46  326.6756 74.8838    4956   484  1623  3333  
   47  327.1374 78.9922    5245   289  1584  3661  
   48  325.5428 78.9264    4894   351  1813  3081  
   49  325.6578 77.0446    4660   234  1474  3186  
   50  319.2730 77.1737    5865  1205  1847  4018  
   51  317.8009 80.8737    7503  1638  1753  5750  
   52  316.4193 80.8241    5393  2110  2868  2525  
   53  312.3062 83.7142    6981  1588  1923  5058  
   54  318.0490 82.2409    4443  2538  2625  1818  
   55  312.0784 87.3050    4980   537  1999  2981  
   56  311.7374 84.5780    5196   216  1590  3606  
   57  310.0721 82.6055    4072  1124  1879  2193  
   58  307.0446 81.4578    6047  1975  1438  4609  
   59  304.6002 83.3994    7531  1484  2092  5439  
