   49  88.0006 296.2844    2223     0  1091  1132  
   50  87.7984 297.6000    1702   521  1389   313  
   51  85.8814 301.0266    4519  2817  1634  2885  
   52  92.7787 295.3773    6017  1498  1526  4491  
   53  94.5142 296.9581    6315   298  1329  4986  
   54  96.2707 299.1196    6278    37  2189  4089  
   55  98.2538 301.2945    5961   317  1916  4045  
   56  94.9310 298.8962    6399   438  1714  4685  
   57  92.4431 295.0717    7809  1410  1492  6317  
   58  90.4845 294.0195    7522   287  1478  6044  
   59  97.5342 294.7482    8023   501  1792  6231  
   60  98.6216 292.1882    7261   762  1555  5706  
   61  99.3071 290.1482    6399   862  1484  4915  
   62  102.3381 284.7883    6177   222  1624  4553  
   63  102.9183 284.3468    6237    60  1339  4898  
   64  100.6011 290.1433    6678   441  1976  4702  
   65  96.1729 291.7958    7632   954  1712  5920  
   66  94.4265 294.8306    6846   786  1831  5015  
   67  95.0589 291.4624    6224   622  1395  4829  
   68  93.4513 287.2422    7811  1587  1785  6026  
   69  93.5109 284.1653    7649   162  1410  6239  
   70  90.4880 279.2748    7284   365  1656  5628  
   71  90.8675 280.8551    5397  1887  1730  3667  
   72  90.3449 282.8252    5730   333  2239  3491  
   73  91.0328 289.0456    7270  1540  1582  5688  
   74  90.1966 291.9561    6760   510  1871  4889  
   75  86.8672 295.1797    5580  1180  1768  3812  
   76  89.1044 295.7206    6532   952  1642  4890  
   77  91.8310 297.4806    5954   578  1338  4616  
   78  93.2013 296.0536    7441  1487  2415  5026  
   79  94.3804 296.8541    7383    58  1952  5431  
   80  99.5939 299.2042    6923   460  1474  5449  
   81  97.3615 296.5682    6740   183  1825  4915  
   82  99.3240 293.9854    7283   543  1836  5447  
   83  101.1594 296.7978    7075   208  1532  5543  
   84  99.0025 297.4984    6008  1067  1725  4283  
   85  99.6070 298.4889    4917  1091  1854  3063  
   86  103.6962 299.1600    6958  2041  1546  5412  
   87  110.9813 300.5878    5824  1134  1709  4115  
   88  113.2529 303.0804    7295  1471  1822  5473  
   89  108.6777 305.3186    6092  1203  1705  4387  
   90  110.1049 310.0422    7035   943  1876  5159  
   91  110.9336 307.1253    6470   565  1469  5001  
   92  110.8444 308.1501    6214   256  1879  4335  
   93  116.6112 313.1763    5574   640  2164  3410  
   94  116.5013 314.7749    6119   545  1609  4510  
   95  114.3647 316.0159    5703   416  1875  3828  
   96  119.2472 319.2004    4973   730  2088  2885  
