   37  138.2863 294.5023    3011     0  1345  1666  
   38  135.7346 297.6674    3171   160  1652  1519  
   39  134.2006 296.5992    2269   902  1661   608  
   40  135.8003 293.7994    2450   181  1669   781  
   41  133.5015 296.7152    2712   262  1984   728  
   42  136.4987 289.9987    2696    16  2160   536  
   43  134.6126 296.5545    3282   586  1618  1664  
   44  135.1065 293.8565    3037   245  1039  1998  
   45  134.1989 294.5997    2325   712  1741   584  
   46  133.7983 299.5995    2191   134  1327   864  
   47  133.4344 297.0648    3335  1144  1662  1673  
   48  140.6363 292.1122    4191   856  2473  1718  
   49  135.5067 296.0107    2902  1289  1595  1307  
   50  133.3570 296.0008    3290   388  1146  2144  
   51  139.6380 293.4541    2724   566  1641  1083  
   52  134.6021 297.1986    2738    14  1303  1435  
   53  136.5003 293.0014    2891   153  2349   542  
   54  141.4022 288.0683    3122   231  1470  1652  
   55  137.4425 291.0781    3750   628  1261  2489  
   56  134.3041 296.3186    3991   241   887  3104  
   57  132.7988 298.6000    2520  1471  1379  1141  
   58  132.8582 298.0041    2746   226   796  1950  
   59  136.2332 293.9349    2634   112  1034  1600  
   60  134.6002 292.8003    2390   244  1716   674  
   61  136.7423 292.4064    2916   526  1616  1300  
   62  138.3535 291.0681    3908   992  1827  2081  
   63  138.9886 288.6553    4222   314  1501  2721  
   64  139.2434 288.6332    5169   947  1613  3556  
   65  135.6007 293.7988    2745  2424  1315  1430  
   66  137.1791 292.1048    3187   442  1629  1558  
