   49  149.6356 397.6156    6164     0  2194  3970  
   50  148.9498 402.4317    6135    29  2416  3719  
   51  148.6227 402.9232    5743   392  1114  4629  
   52  146.9921 406.3645    5184   559  1777  3407  
   53  147.6335 406.3777    5083   101  1485  3598  
   54  144.0688 406.9247    6072   989  2900  3172  
   55  140.6533 406.4452    5467   605  1837  3630  
   56  143.8397 402.9917    6172   705  1971  4201  
   57  144.1402 402.2223    6311   139  2055  4256  
   58  141.9253 402.3028    5637   674  2627  3010  
   59  141.2597 409.1292    6779  1142  1500  5279  
   60  141.5952 409.3396    6470   309  1528  4942  
   61  141.2645 410.4198    6737   267  1892  4845  
   62  136.6402 414.5704    6855   118  2322  4533  
   63  137.8136 415.9807    6703   152  2004  4699  
   64  135.3908 415.6075    4859  1844  1855  3004  
   65  128.9662 415.4892    7567  2708  1492  6075  
   66  131.5495 418.5340    6667   900  1305  5362  
   67  134.4340 416.7651    6239   428  1538  4701  
   68  131.6387 417.4077    5756   483  1901  3855  
   69  127.7019 408.5504   11703  5947  2213  9490  
   70  125.8298 405.5273   12851  1148  2376 10475  
   71  131.0458 413.0627    6767  6084  2425  4342  
   72  136.4517 413.1977    7603   836  1535  6068  
   73  138.6801 412.9756    6134  1469  2345  3789  
   74  140.4142 417.6293    5972   162  1623  4349  
   75  142.4510 419.3134    6354   382  2314  4040  
   76  144.1157 417.8134    6555   201  1675  4880  
   77  142.1328 417.7168    6099   456  1840  4259  
   78  137.0755 419.9381    6091     8  1608  4483  
   79  138.3085 416.9775    7209  1118  1902  5307  
   80  136.9477 417.0901    7272    63  1919  5353  
   81  138.8620 414.4653    7120   152  2044  5076  
   82  139.1221 412.7324    6405   715  2238  4167  
   83  138.4282 415.4739    6518   113  1937  4581  
   84  135.0483 418.6411    5583   935  1720  3863  
   85  135.8588 425.8018    5580     3  1549  4031  
