    0  432.9985 43.2882    9301     0  2424  6877  
    1  433.8997 42.7910    9030   271  1572  7458  
    2  432.3754 42.1682    9519   489  2738  6781  
    3  429.9881 39.1231    7142  2377  1236  5906  
    4  428.8284 38.7632    8769  1627  1599  7170  
    5  431.4034 38.1151    7754  1015  1849  5905  
    6  431.1179 38.1043    7973   219  2089  5884  
    7  431.6133 37.9999    9592  1619  2093  7499  
    8  431.6479 34.9195   10744  1152  1520  9224  
    9  429.7428 31.3626   10157   587  2022  8135  
   10  428.2621 27.8621   11098   941  2095  9003  
   11  425.5684 29.4692   12071   973  1862 10209  
   12  426.5786 27.3307   13741  1670  2537 11204  
   13  429.1075 28.5481    8371  5370  2469  5902  
   14  430.9875 26.1939    8635   264  1749  6886  
   15  430.5159 24.3754    9895  1260  2376  7519  
   16  429.3957 25.5736    9731   164  1685  8046  
   17  426.8684 23.1673   10204   473  2015  8189  
   18  427.3962 24.5340   10026   178  3169  6857  
   19  426.0333 24.0545   11862  1836  3069  8793  
   20  426.2437 23.4462    8724  3138  1387  7337  
   21  424.0982 22.1011   13734  5010  3861  9873  
   22  427.1721 22.9969   11665  2069  1821  9844  
   23  426.7912 21.3016   13692  2027  2432 11260  
   24  425.4522 19.9040   14950  1258  2513 12437  
   25  425.4096 20.3920   14398   552  3179 11219  
   26  427.2024 21.0439   13174  1224  2023 11151  
   27  432.7937 19.5683   14407  1233  3119 11288  
   28  433.8762 21.9294   14979   572  2510 12469  
   29  435.1606 23.4113   12534  2445  2544  9990  
   30  435.1218 24.6663   10735  1799  2848  7887  
   31  440.8156 22.4902    7067  3668  1869  5198  
   32  443.6749 23.5702    8095  1028  1760  6335  
   33  442.2622 27.8143    7706   389  2061  5645  
   34  437.7763 28.7977    7183   523  1377  5806  
   35  437.6671 33.9739    7362   179  1676  5686  
   36  436.4392 35.3277    7948   586  1617  6331  
   37  436.5958 39.4071    8139   191  1641  6498  
   38  439.5160 36.4205    7482   657  1341  6141  
   39  440.7737 33.9063    7983   501  2181  5802  
   40  437.1336 30.8951    7143   840  1601  5542  
   41  438.1104 32.0668    6600   543  1399  5201  
   42  438.8149 33.5586    7956  1356  1374  6582  
   43  437.6181 36.8761    8440   484  1554  6886  
   44  436.7977 36.8958    6851  1589  1498  5353  
   45  434.1780 34.2935    7207   356  1894  5313  
   46  433.7609 35.5758    7719   512  1500  6219  
   47  433.6324 31.8358    8103   384  1778  6325  
   48  432.3794 33.1237    7360   743  1901  5459  
   49  429.4185 30.0534    6428   932  1973  4455  
   50  430.2791 31.4842    8105  1677  2617  5488  
   51  428.5421 27.8458    7265   840  1628  5637  
   52  427.2037 28.8124    9577  2312  2017  7560  
   53  429.0116 28.0100    8132  1445  2122  6010  
   54  428.5540 28.3211    6768  1364  1784  4984  
   55  428.4375 27.5389    6351   417  2528  3823  
   56  428.1772 28.0693    7173   822  1380  5793  
   57  428.1101 27.7344    9121  1948  1919  7202  
   58  428.9249 28.1845    7942  1179  1517  6425  
   59  428.8702 27.8988    6773  1169  2002  4771  
   60  428.8866 28.4994    8065  1292  2140  5925  
   61  429.0526 27.8889    6325  1740  1791  4534  
   62  427.9980 27.8950    7312   987  1710  5602  
   63  428.3376 27.6903    6988   324  2131  4857  
   64  428.2181 27.5826    6612   376  2193  4419  
   65  428.6530 28.1367    7523   911  1532  5991  
   66  429.2170 27.9728    8408   885  2150  6258  
   67  428.7593 28.3747    7733   675  1711  6022  
   68  428.2952 27.8919    7851   118  2418  5433  
   69  427.9630 27.7635    7191   660  1411  5780  
   70  428.6328 27.7035    7002   189  1793  5209  
   71  429.4180 28.4966    8343  1341  2340  6003  
   72  429.0749 27.7851    7198  1145  1604  5594  
   73  429.1399 27.4967    7022   176  1409  5613  
   74  428.5103 27.8307    7073    51  1594  5479  
   75  428.6973 27.8239    8522  1449  1305  7217  
   76  429.1624 28.2436    9001   479  1866  7135  
   77  428.8896 27.7270    7899  1102  1464  6435  
   78  429.0551 28.8593    9037  1138  1465  7572  
   79  429.8907 28.5350    7722  1315  1722  6000  
   80  429.3082 27.6071    7854   132  1973  5881  
   81  427.9929 28.4542    7552   302  1664  5888  
   82  428.7102 27.1563    6171  1381  1622  4549  
   83  428.3655 27.3904    7391  1220  1593  5798  
   84  428.8286 27.1108    7635   244  1450  6185  
   85  429.2620 28.0631    7092   543  1381  5711  
   86  429.3343 28.1955    7374   282  1576  5798  
   87  428.8262 28.3763    7086   288  1583  5503  
   88  428.7076 27.8843    5606  1480  1791  3815  
   89  428.9245 27.7054    6594   988  1889  4705  
   90  429.0143 27.9399    8381  1787  1461  6920  
   91  428.5169 28.6190    8642   261  1253  7389  
   92  429.1254 27.7983    7688   954  1881  5807  
   93  430.3408 28.3383    8201   513  1942  6259  
   94  431.5799 30.5095    7024  1177  1749  5275  
   95  433.4306 30.8454    6981    43  2062  4919  
   96  432.9564 33.4299    8212  1231  1761  6451  
   97  437.0493 31.0088    6711  1501  2113  4598  
   98  439.0908 30.5228   10406  3695  2914  7492  
   99  438.0180 29.6449    8422  1984  1830  6592  
