   18  401.0032 501.5099    4011     0  1799  2212  
   19  404.2678 502.5488    3963    48  1846  2117  
   20  402.6964 499.6586    4522   559  2691  1831  
   21  402.0916 497.7538    5237   715  1746  3491  
   22  401.5204 499.7618    3636  1601  1929  1707  
   23  399.5899 500.2984    4382   746  1278  3104  
   24  392.8254 500.7354    6438  2056  1451  4987  
   25  394.6976 501.0583    6694   256  2507  4187  
   26  392.0485 498.0566    5296  1398  2236  3060  
   27  394.8186 495.7248    3784  1512  2337  1447  
   28  395.7145 491.9988    4416   632  1857  2559  
   29  398.0819 493.6369    4087   329  1755  2332  
   30  399.5531 492.6729    4831   744  1812  3019  
   31  395.8839 492.1476    4178   653   895  3283  
   32  396.2844 497.8581    4612   434  2489  2123  
   33  391.6386 493.1083    4826   214  2870  1956  
   34  386.0349 498.4242    6552  1726  2517  4035  
   35  389.6899 497.7415    7135   583  1597  5538  
   36  390.2455 497.9556    6530   605  2370  4160  
   37  383.5513 496.6189    5231  1299  2610  2621  
   38  379.5501 499.2895    5109   122  1427  3682  
   39  379.3536 497.7063    5020    89  1777  3243  
   40  375.5718 495.2878    3881  1139  1833  2048  
   41  378.8997 499.5172    4223   342  1721  2502  
   42  374.7872 499.3596    2736  1487  2492   244  
   43  367.3831 501.3583    4775  2039  1388  3387  
   44  367.2386 502.5505    4133   642  1598  2535  
   45  369.1060 501.6691    4056    77  1863  2193  
   46  368.3590 502.0917    3532   524   991  2541  
   47  370.0068 503.0000    3458    74  1267  2191  
   48  368.4992 502.2652    4933  1475  1493  3440  
   49  368.7793 502.2978    4401   532  2285  2116  
   50  368.0000 501.8502    4753   352  1933  2820  
   51  370.7990 502.4013    3201  1552  1218  1983  
