   32  332.0469 283.2261    7256     0  1484  5772  
   33  334.2472 286.3689    8176   920  2656  5520  
   34  330.8628 287.1700    6254  1922  1629  4625  
   35  328.9728 291.5587    7659  1405  1600  6059  
   36  326.9708 291.5667    7669    10  2275  5394  
   37  328.4852 294.0634    7220   449  1668  5552  
   38  328.9550 294.9842    6956   264  1711  5245  
   39  328.1253 291.5506    7674   718  2473  5201  
   40  328.3912 289.9760    8566   892  1630  6936  
   41  332.1757 287.9421    7535  1031  1448  6087  
   42  332.2063 286.7149    7937   402  1388  6549  
   43  332.8072 284.8308    6292  1645  1551  4741  
   44  333.1616 285.1461    5661   631  1710  3951  
   45  331.7641 283.1997    6814  1153  1383  5431  
   46  334.9965 279.5745    7741   927  1501  6240  
   47  333.9646 278.2894    7511   230  1792  5719  
   48  332.7776 278.8772    7472    39  2804  4668  
   49  333.9783 278.4901    8232   760  1827  6405  
   50  331.7435 281.7310    6955  1277  1463  5492  
   51  324.4789 284.3428    6921    34  2299  4622  
   52  315.5400 282.7595    6286   635  2121  4165  
   53  310.3012 282.8059    7516  1230  1853  5663  
   54  304.7770 280.3901    7677   161  1889  5788  
   55  304.4718 284.3266    8467   790  2259  6208  
   56  310.4462 288.2671    7272  1195  1324  5948  
   57  306.3113 290.0008    5753  1519  1601  4152  
   58  307.3130 287.6397    7735  1982  1299  6436  
   59  311.0646 288.1739    7530   205  2008  5522  
   60  311.6508 289.0272    5763  1767  1191  4572  
   61  313.0646 286.4811    6605   842  2157  4448  
   62  314.7559 285.4606    6791   186  1995  4796  
   63  315.1414 286.7774    7213   422  1894  5319  
   64  307.0620 286.1024    7185    28  2096  5089  
   65  303.9869 282.5383    6210   975  1496  4714  
   66  307.1144 280.2562    6803   593  2065  4738  
   67  310.0005 275.0016   10403  3600  2756  7647  
