    0  486.3435 55.1782    9045     0  1581  7464  
    1  485.6804 55.5492    8878   167  1682  7196  
    2  485.7518 55.6465    8394   484  1952  6442  
    3  485.5896 55.1019   13402  5008  1306 12096  
    4  486.5815 55.4249    7908  5494  1565  6343  
    5  485.9087 55.2475    7785   123  1329  6456  
    6  486.0154 55.3514    8796  1011  1533  7263  
    7  485.4921 55.7564    9252   456  1509  7743  
    8  486.3505 55.5727   11101  1849  1795  9306  
    9  486.5591 55.0652    9618  1483  2712  6906  
   10  485.3690 55.5235    7932  1686  1992  5940  
   11  486.5107 55.2291    9276  1344  1482  7794  
   12  485.9674 55.5354    7672  1604  1943  5729  
   13  486.2023 55.7727    9886  2214  1032  8854  
   14  485.9489 55.6338    9384   502  1994  7390  
   15  485.7132 55.3810    7016  2368  1625  5391  
   16  485.4211 55.5672   10258  3242   938  9320  
   17  485.9298 55.7845   10627   369  1534  9093  
   18  486.5043 55.2061   11029   402  1909  9120  
   19  486.1058 55.0955   10688   341  1707  8981  
   20  485.4180 55.2418    8684  2004  1214  7470  
   21  485.6744 55.2063    9970  1286  1441  8529  
   22  486.2416 55.6570   11614  1644  1762  9852  
   23  485.8360 55.4443    9761  1853  1683  8078  
   24  486.5335 55.6708   10440   679  1820  8620  
   25  485.5943 55.9896    9606   834  1579  8027  
   26  486.0590 55.8948   10880  1274  1424  9456  
   27  486.0516 55.5423    9349  1531  1765  7584  
   28  485.5886 55.2906   11273  1924  1476  9797  
   29  485.9155 55.7765    8277  2996  2030  6247  
   30  485.3771 56.1610    8110   167  1913  6197  
   31  486.4540 55.8622    9568  1458   682  8886  
   32  485.3460 55.2544   10544   976  1401  9143  
   33  486.0984 55.6684    9385  1159  1295  8090  
   34  485.6074 55.2610   11388  2003  1659  9729  
   35  485.6695 55.4365   10477   911  1862  8615  
   36  485.7593 55.5883    8079  2398  1509  6570  
   37  485.7111 55.5047    9646  1567  1637  8009  
   38  486.6734 55.1186    9632    14  1338  8294  
   39  486.4272 55.7928   10867  1235  1182  9685  
   40  486.5461 55.3209    8864  2003  2302  6562  
   41  485.9553 54.7864    8168   696  1865  6303  
   42  485.7440 55.8787    9937  1769  1429  8508  
   43  486.2368 55.3352   10929   992  2290  8639  
   44  485.8709 55.7614    9403  1526  1222  8181  
   45  486.1848 56.3250    5446  3957  1115  4331  
   46  486.4457 55.2764    8765  3319  1358  7407  
   47  485.8900 54.9445    9613   848  1916  7697  
   48  485.8608 55.1212    8326  1287  1805  6521  
   49  485.5967 55.2048    9291   965  1260  8031  
   50  486.5227 55.6013   12564  3273  1847 10717  
   51  486.4095 55.6154    7316  5248  2077  5239  
   52  486.1035 56.0918    9375  2059  2095  7280  
   53  485.5169 55.9063    9390    15  1487  7903  
   54  485.8019 55.1646    7586  1804  2729  4857  
   55  484.8717 55.5465    9053  1467  1660  7393  
   56  485.9050 56.2351    7843  1210  1958  5885  
   57  486.2887 55.0486    8477   634  1418  7059  
   58  486.0424 55.6500    8526    49  2629  5897  
   59  485.6051 56.0674    8949   423  2521  6428  
   60  485.1590 55.7335   11439  2490  1200 10239  
   61  486.1488 55.4298   10018  1421   832  9186  
   62  486.1751 55.5593    8897  1121  2167  6730  
   63  485.6831 56.0692    9312   415  1164  8148  
   64  486.2706 55.3585   12264  2952  1510 10754  
   65  485.5787 55.9526    9331  2933  1561  7770  
   66  486.0217 56.1944   10046   715  2313  7733  
   67  485.9647 55.7158   10009    37  1366  8643  
   68  485.6966 55.3104   10624   615  2077  8547  
   69  485.7879 55.6187    8409  2215  1767  6642  
   70  486.0509 55.1969   10526  2117  1243  9283  
   71  486.4010 55.8523   11263   737  2099  9164  
   72  486.5710 56.4702   10736   527  1669  9067  
   73  485.7692 56.7404   10799    63  1825  8974  
   74  486.5839 56.3739    9809   990  2110  7699  
   75  485.3111 56.2387    8756  1053  2039  6717  
   76  486.4265 55.6537    7739  1017  1448  6291  
   77  485.4588 55.4701   10084  2345  1870  8214  
   78  486.8868 55.5351    9536   548  1064  8472  
   79  486.6603 56.0516   10387   851  1760  8627  
   80  485.9793 55.8845    9324  1063  2222  7102  
   81  486.5280 55.3940    8883   441  2144  6739  
   82  486.4200 55.6713   10416  1533  1728  8688  
   83  485.9399 55.1647    8923  1493  1938  6985  
   84  485.9065 55.5587    9912   989  1938  7974  
   85  486.3290 55.2155   10859   947  1707  9152  
   86  485.4691 55.4794    9465  1394  2749  6716  
   87  486.2761 54.9655    7799  1666  1356  6443  
   88  486.6952 55.7468    7392   407  1902  5490  
   89  485.8212 55.6966   11587  4195  1921  9666  
   90  486.2626 55.9227   10087  1500  2817  7270  
   91  486.5961 55.4393    9377   710  2003  7374  
   92  485.6043 55.5821    8280  1097  2121  6159  
   93  486.3143 55.7004   10773  2493  1777  8996  
   94  485.4135 55.6660    9911   862  1316  8595  
   95  486.6153 55.4961    8529  1382  2790  5739  
   96  485.9079 55.0240   12462  3933  2075 10387  
   97  485.8773 56.3578   11480   982  1616  9864  
   98  485.8739 57.5002   10341  1139  1588  8753  
   99  485.5326 55.3629   11855  1514  1693 10162  
