    0  447.6156 251.0066    6352     0  2311  4041  
    1  448.9524 255.1122    7131   779  1924  5207  
    2  447.7273 261.0521    8001   870  1659  6342  
    3  445.8098 263.0345    8805   804  2762  6043  
    4  445.3118 264.6329    7945   860  1720  6225  
    5  445.0526 265.2593    7800   145  2996  4804  
    6  445.9616 266.2314    7450   350  2481  4969  
    7  447.5185 263.2995    8882  1432  1926  6956  
    8  446.7970 259.6779    8890     8  2632  6258  
    9  438.7269 259.2902    9415   525  2504  6911  
   10  437.9162 256.9119   10095   680  2278  7817  
   11  438.7670 255.3909   10105    10  2185  7920  
   12  439.9953 257.9127    9128   977  2487  6641  
   13  439.0997 259.2326   13069  3941  1912 11157  
   14  444.2371 258.1036    7876  5193  2102  5774  
   15  445.9835 260.5311    8554   678  1461  7093  
   16  445.1314 263.5807    7007  1547  2048  4959  
   17  440.3669 268.9931    6656   351  1767  4889  
   18  440.8434 267.2551    6023   633  2181  3842  
   19  440.0071 263.4839    8468  2445  2307  6161  
   20  442.2933 261.7713    8159   309  1933  6226  
   21  442.2660 258.5066    8406   247  3357  5049  
   22  441.2751 254.8523    7533   873  1868  5665  
   23  441.9214 255.9416    7555    22  2234  5321  
   24  441.6087 256.3765    9110  1555  3161  5949  
   25  443.5729 259.3313    8658   452  1625  7033  
   26  444.5051 258.3807    6835  1823  1433  5402  
   27  444.8789 257.0036    7689   854  2450  5239  
   28  448.0431 255.9421    7927   238  2587  5340  
   29  445.6581 255.9251    9004  1077  1971  7033  
