    0  47.6229 19.3937    6057     0  1735  4322  
    1  44.4597 15.9016    6730   673  2014  4716  
    2  46.7973 10.3009    8335  1605  1909  6426  
    3  46.1688 9.7155    7668   667  2576  5092  
    4  45.8734 9.5641    7955   287  1418  6537  
    5  46.0472 8.3868    7658   297  1593  6065  
    6  47.8258 8.6848    7841   183  1395  6446  
    7  47.4916 7.3879    5898  1943  2204  3694  
    8  45.2164 8.5633    7389  1491  1712  5677  
    9  45.6182 11.5751    8149   760  2055  6094  
   10  41.3424 15.5956    7691   458  1427  6264  
   11  45.6406 11.3201    7767    76  2319  5448  
   12  44.7343 10.8899    5853  1914  1401  4452  
   13  45.0880 17.6821    6214   361  2604  3610  
   14  40.7586 15.4737    7990  1776  2046  5944  
   15  37.8261 12.5425    7458   532  1705  5753  
   16  37.4183 13.1005    7625   167  1175  6450  
   17  37.7288 19.2549    9096  1471  2063  7033  
   18  38.1068 18.9296    8084  1012  2150  5934  
   19  39.0247 16.0548    6651  1433  1696  4955  
   20  44.0863 16.5573    5822   829  1571  4251  
   21  43.0228 15.8365    6195   373  2503  3692  
   22  38.1670 15.0225    8409  2214  1743  6666  
   23  39.4731 16.1935    6588  1821  1488  5100  
   24  37.6485 15.9324    7419   831  1581  5838  
   25  41.9355 15.2185    5543  1876  1521  4022  
   26  45.7965 8.8399    7380  1837  1370  6010  
   27  45.4607 9.5280    6509   871  1822  4687  
   28  46.2648 12.1793    8033  1524  2111  5922  
   29  41.3897 10.7966    8517   484  1273  7244  
   30  40.0245 11.9652    7249  1268  1507  5742  
   31  37.3963 10.5680    8805  1556  1549  7256  
   32  37.1142 10.1585    9352   547  1932  7420  
   33  38.0616 9.5062   10384  1032  1495  8889  
   34  36.6440 9.2329    9563   821  1511  8052  
   35  37.9104 7.6739    7863  1700  1799  6064  
   36  40.1304 8.0879    7627   236  1767  5860  
   37  41.3070 8.5424    7746   119  1260  6486  
   38  42.5258 9.1390    7917   171  1640  6277  
   39  41.9124 11.5377    7586   331  1764  5822  
   40  39.8664 16.0348    7757   171  1411  6346  
   41  40.5370 21.0615    8353   596  1274  7079  
   42  42.1685 19.2531    8123   230  1083  7040  
   43  43.5928 14.8037    5843  2280  1484  4359  
   44  45.4107 10.5067    6611   768  1665  4946  
   45  45.5541 14.2218    7449   838  1465  5984  
   46  46.7800 18.8355    5956  1493  2286  3670  
   47  43.4348 24.6372    6613   657  1356  5257  
   48  44.1148 25.1035    7939  1326  1685  6254  
   49  45.7835 23.9422    7920    19  1835  6085  
   50  44.6232 22.6186    8630   710  1518  7112  
   51  42.9863 18.3295    6747  1883  1630  5117  
   52  43.3494 16.5277    6044   703  1197  4847  
   53  45.4112 16.5272    8867  2823  1795  7072  
   54  46.6511 18.8453    6101  2766  2383  3718  
   55  46.7230 17.8917    7016   915  1142  5874  
   56  44.0980 15.0433    7289   273  1974  5315  
   57  49.5966 14.0806    7237    52  1675  5562  
   58  53.0148 16.1747    6318   919  1615  4703  
   59  57.6597 17.0934    5224  1094  1259  3965  
   60  60.2931 16.1515    5744   520   867  4877  
   61  59.7440 13.9935    6230   486  1596  4634  
   62  62.6423 11.7709    5961   269  1559  4402  
   63  64.0857 12.6149    5924    37  1702  4222  
   64  65.0463 12.5338    5750   174  2605  3145  
   65  65.8272 15.8325    7258  1508  1727  5531  
   66  67.4930 15.8454    4569  2689  1586  2983  
   67  63.6073 17.4630    6457  1888  2304  4153  
   68  67.1286 17.6563    5415  1042  1695  3720  
   69  67.6118 19.9853    7152  1737  2595  4557  
   70  63.0757 20.6951    5471  1681  1265  4206  
   71  64.3560 20.1331    5735   264  2036  3699  
