   57  502.5936 397.9813    5291     0  1820  3471  
   58  502.1831 401.8009    5086   205  1477  3609  
   59  501.3723 398.8237    5114    28  2044  3070  
   60  501.3153 397.9499    5396   282  2363  3033  
   61  501.7943 398.3341    5533   137  1690  3843  
   62  502.2195 394.9978    5094   439  1338  3756  
   63  502.6345 391.9947    5200   106  3102  2098  
   64  503.0000 392.9959    6186   986  1766  4420  
   65  503.0000 389.9754    5270   916  2572  2698  
   66  503.0000 393.0175    6152   882  1479  4673  
   67  502.7650 394.5123    8066  1914  1921  6145  
   68  500.2473 400.4843    9751  1685  2069  7682  
   69  501.9408 394.7422    7792  1959  1857  5935  
   70  502.2315 391.8732    8384   592  2778  5606  
   71  501.9554 391.1806    7084  1300  1658  5426  
   72  501.8037 392.4883    8670  1586  2812  5858  
   73  500.1082 395.7215    9339   669  4676  4663  
   74  498.3732 395.3650   12227  2888  3834  8393  
   75  494.5181 394.1062   12871   644  3505  9366  
   76  497.7606 395.7135   12139   732  2317  9822  
   77  494.1828 394.3674   13544  1405  2971 10573  
   78  498.8796 392.4772   10222  3322  2276  7946  
   79  500.3299 391.6000    8238  1984  2466  5772  
   80  500.6517 388.4307    7227  1011  1866  5361  
   81  499.9259 387.4010    6425   802  2503  3922  
   82  499.5079 388.3529    6574   149  1844  4730  
   83  500.0684 390.5995    5129  1445  1166  3963  
   84  499.3297 389.5642    5793   664  2872  2921  
   85  499.4213 390.8427    7051  1258  1803  5248  
   86  499.6971 391.3057    6477   574  1848  4629  
   87  501.1845 390.8001    5831   646  1572  4259  
   88  500.8012 392.5407    5759    72  1923  3836  
   89  500.7117 391.2487    5955   196  1690  4265  
   90  499.7319 391.1142    5855   100  1302  4553  
   91  500.4745 388.8326    5721   134  3435  2286  
   92  501.7945 388.6825    5288   433  1910  3378  
   93  501.8306 388.8460    5155   133  2815  2340  
   94  501.8134 388.4816    5339   184  1467  3872  
   95  501.7172 389.1869    7227  1888  2989  4238  
   96  502.1429 388.4940    4541  2686  1809  2732  
