    0  62.0483 193.9215    7827     0  1335  6492  
    1  66.7439 189.4108    7085   742  1766  5319  
    2  65.0723 189.5591    6437   648  1817  4620  
    3  59.1326 194.6088    6578   141  1562  5016  
    4  62.0116 194.8302    6896   318  1578  5318  
    5  66.9079 194.0122    6967    71  1834  5133  
    6  67.4560 195.4995    5528  1439  1820  3708  
    7  67.9963 192.5244    6576  1048  1569  5007  
    8  67.8079 192.3910    6434   142  1580  4854  
    9  63.9734 189.4778    6409    25  1782  4627  
   10  72.0432 190.9057    5986   423  1174  4812  
   11  76.6811 194.9492    6848   862  1574  5274  
   12  80.0790 191.9927    6895    47  1629  5266  
   13  78.6101 196.3047    8507  1612  1695  6812  
   14  79.5109 199.3212    8743   236  1501  7242  
   15  81.5248 200.8566    7947   796  1640  6307  
   16  82.6243 200.0041    7101   846  1528  5573  
   17  82.1714 200.3917    6752   349  1362  5390  
   18  80.2564 203.8386    6698    54  1261  5437  
   19  80.7558 201.6306    5969   729  1402  4567  
   20  76.4138 200.2997    7684  1715  1316  6368  
   21  76.0182 202.7654    8146   462  1102  7044  
   22  75.6763 197.7007    6986  1160  1401  5585  
   23  69.6070 192.8013    7373   387  1804  5569  
   24  71.1509 190.0631    5709  1664  1984  3725  
   25  75.1115 191.4475    7550  1841  1481  6069  
   26  69.7946 194.1945    6905   645  1759  5146  
   27  69.5151 197.5843   11548  4643  2667  8881  
   28  70.8563 197.8334    9919  1629  1960  7959  
   29  69.9896 198.1550    9508   411  1188  8320  
   30  66.5379 201.6741    5923  3585  1524  4399  
   31  67.0448 209.5028    6281   358  1428  4853  
   32  64.5052 215.5572    6243    38  1533  4710  
   33  64.2224 218.1034    4338  1905  1573  2765  
   34  62.7760 225.6491    7604  3266  2407  5197  
   35  64.8342 223.1123    7585    19  1456  6129  
   36  63.1853 220.2542    6038  1547  1640  4398  
   37  64.0329 218.2901    6343   305  1453  4890  
   38  63.5744 215.0345    7055   712  1112  5943  
   39  60.4058 210.1507    6133   922  1392  4741  
   40  67.1711 206.2322    7111   978  1290  5821  
   41  71.6927 203.0881    7429   318  1329  6100  
   42  75.1980 202.2585    7903   474  1537  6366  
   43  76.2526 200.3722    6609  1294  1013  5596  
   44  78.3859 197.4763    9796  3187  2088  7708  
