    0  16.2594 284.6812    5976     0  1732  4244  
    1  16.9976 285.1308    6997  1021  1270  5727  
    2  17.0119 285.0352    7598   601  1625  5973  
    3  15.5321 285.1349    5924  1674  1546  4378  
    4  17.4382 285.6240    6602   678  2224  4378  
    5  16.5930 285.5918    6494   108  1500  4994  
    6  15.2799 285.5582    7515  1021  1375  6140  
    7  14.7908 285.2505    5637  1878  1775  3862  
    8  14.4829 285.2876    5549    88  1665  3884  
    9  16.0001 284.8998    6423   874  2565  3858  
   10  16.2466 285.7646    7085   662  1743  5342  
   11  16.7797 286.4997    6247   838  1416  4831  
   12  16.3244 286.3916    7021   774  2285  4736  
   13  16.1345 285.2946    5979  1042  1813  4166  
   14  16.5080 284.9201    7442  1463  1810  5632  
   15  16.4348 286.3687    7099   343  1515  5584  
   16  16.4761 286.0074    7241   142  1228  6013  
   17  17.2032 285.3490    5991  1250  1649  4342  
   18  17.1402 285.2672    6178   187  1257  4921  
   19  16.2029 284.9321    5905   273  2305  3600  
   20  17.2374 284.8361    6627   722  1622  5005  
   21  17.6957 284.1711    6274   353  1993  4281  
   22  17.7710 285.4760    6799   525  1684  5115  
   23  16.9917 285.4942    6656   143  1267  5389  
   24  17.6374 285.6263    6371   285  1265  5106  
   25  16.9364 284.4320    8241  1870  1847  6394  
   26  17.4765 284.9205    6833  1408  1293  5540  
   27  17.8046 285.4648    6836     3  1654  5182  
   28  16.6203 289.3331    6268   568  2372  3896  
   29  16.8380 291.9792    7687  1419  1829  5858  
   30  17.1652 291.6462    7804   117  1966  5838  
   31  16.9100 292.0785    7893    89  1729  6164  
   32  17.4281 291.9494    6228  1665  1351  4877  
   33  16.9313 292.0084    6606   378  1534  5072  
   34  17.1295 292.1446    5547  1059  2371  3176  
   35  17.2447 291.3739    7255  1708  1982  5273  
   36  16.9653 292.0887    6301   954  2034  4267  
   37  17.3947 291.8859    6244    57  1216  5028  
   38  17.2060 291.5218    7557  1313  1622  5935  
   39  16.0654 291.4113    7357   200  1781  5576  
   40  12.0217 291.3662    7681   324  1754  5927  
   41  12.2314 292.7178   10398  2717  2447  7951  
   42  11.9652 292.3749    9821   577  1389  8432  
   43  11.9091 292.6990    9908    87  1442  8466  
   44  11.3557 292.7174   10629   721  1917  8712  
   45  15.0300 295.8072   11602   973  2845  8757  
   46  13.2771 293.7774    8362  3240  2228  6134  
   47  15.5973 293.0013   10072  1710  2276  7796  
   48  17.2931 293.5160    9742   330  2009  7733  
   49  15.6202 293.4062    7172  2570  2423  4749  
