   46  279.4002 417.9345    3842     0  1827  2015  
   47  281.1368 416.8651    4111   269  2179  1932  
   48  276.9673 420.0830    3924   187  1895  2029  
   49  276.6010 420.7607    4412   488  3121  1291  
   50  280.0016 417.9986    4195   217  2205  1990  
   51  280.3525 416.3815    4038   157  2835  1203  
   52  283.6446 414.5478    5527  1489  2398  3129  
   53  284.8747 413.1162    4989   538  1783  3206  
   54  283.3400 415.8608    5798   809  1711  4087  
   55  285.2022 406.5954    3856  1942  3022   834  
   56  283.0000 410.0132    3907    51  2128  1779  
   57  274.0458 407.6040    3872    35  1831  2041  
   58  275.7063 409.2873    6249  2377  2166  4083  
   59  278.6375 412.3616    4468  1781  1754  2714  
   60  282.7140 410.0017    3653   815  1755  1898  
   61  282.7185 408.7437    5161  1508  1968  3193  
   62  282.6741 410.2480    5898   737  2339  3559  
   63  277.9987 407.1402    5847    51  1510  4337  
   64  276.3330 403.1604    4279  1568  2699  1580  
   65  279.0640 400.4234    4350    71  2628  1722  
   66  277.6773 396.3685    6196  1846  1729  4467  
   67  279.1721 392.3603    6571   375  1564  5007  
   68  280.4735 388.1353    6805   234  1793  5012  
   69  275.9951 388.7853    6345   460  1906  4439  
   70  277.9279 390.8407    5822   523  2972  2850  
   71  280.8237 389.5004    5605   217  1549  4056  
   72  279.3975 391.1812    5004   601  2089  2915  
   73  282.2271 390.0693    5402   398  1771  3631  
   74  282.5100 392.5770    6226   824  2130  4096  
   75  281.3170 392.0942    5250   976  2102  3148  
   76  280.3213 386.6959    7659  2409  1855  5804  
   77  276.8501 389.8771    7710    51  2786  4924  
   78  279.1996 391.8843    5674  2036  1891  3783  
   79  278.2598 394.5403    5827   153  2604  3223  
   80  274.3225 395.5629    7890  2063  2384  5506  
   81  278.0037 399.4381    6122  1768  1390  4732  
   82  275.4706 402.3178    5920   202  1892  4028  
   83  272.8687 396.4632    6473   553  2450  4023  
   84  272.0587 396.1236    5641   832  2258  3383  
   85  274.8540 393.5535    6493   852  2683  3810  
   86  273.8370 394.5719    6547    54  2255  4292  
   87  273.5457 392.4753    6533    14  2694  3839  
   88  268.2739 389.6433    6154   379  2203  3951  
   89  265.8844 388.7110    8100  1946  1899  6201  
   90  263.8054 390.2000    5643  2457  2465  3178  
   91  266.0039 392.6647    5507   136  1831  3676  
