   21  90.0008 411.7139    4447     0  2279  2168  
   22  92.6175 412.1542    4492    45  1855  2637  
   23  88.1986 408.6005    3238  1254  1685  1553  
   24  88.5104 405.0106    4606  1368  3322  1284  
   25  91.6685 401.6675    3559  1047  1640  1919  
   26  92.5915 404.1229    3950   391  2930  1020  
   27  93.2247 402.5050    4916   966  1638  3278  
   28  92.0978 400.7262    4713   203  2614  2099  
   29  93.6013 400.2752    6037  1324  1750  4287  
   30  92.0102 391.5094    9922  3885  2481  7441  
   31  91.9891 400.4899    5331  4591  2444  2887  
   32  93.5678 402.4260    5052   279  2437  2615  
   33  97.4000 405.5552    5041    11  2210  2831  
   34  100.2435 409.4561    5972   931  2663  3309  
   35  101.3381 412.2670    5822   150  2074  3748  
   36  100.3685 409.9582    6876  1054  2061  4815  
   37  97.0958 410.6826    7307   431  1742  5565  
   38  98.5010 411.3247    9446  2139  3020  6426  
   39  99.5015 412.2831    7346  2100  3194  4152  
   40  100.3507 402.8780    6690   656  2821  3869  
   41  101.5990 407.1999    5666  1024  1660  4006  
   42  99.3588 414.2373    5051   615  1763  3288  
   43  101.5261 411.4143    4549   502  1782  2767  
   44  94.8418 409.6293    8771  4222  2057  6714  
   45  98.7155 411.2156    8747    24  1834  6913  
   46  98.8740 413.6454    9645   898  2790  6855  
   47  101.5976 414.5483    8678   967  1814  6864  
   48  102.1008 417.5292    9422   744  2998  6424  
   49  97.7723 419.4661    8696   726  2846  5850  
   50  98.7235 418.3631   10081  1385  2907  7174  
   51  101.6725 417.4293   11834  1753  2695  9139  
   52  100.3855 412.4515    9049  2785  1967  7082  
   53  102.7507 414.2508    7427  1622  1834  5593  
   54  105.1073 413.0492    5569  1858  1640  3929  
   55  102.5522 413.6532    7149  1580  1805  5344  
   56  101.5965 414.9077   10337  3188  2005  8332  
   57  103.8743 413.8870    8791  1546  1741  7050  
   58  103.4153 414.6581    7917   874  2477  5440  
   59  104.2754 420.1814    6086  1831  1683  4403  
   60  105.4513 419.3070    7110  1024  2213  4897  
   61  102.6605 414.3917    9656  2546  2666  6990  
   62  104.9798 409.5234    8133  1523  3183  4950  
   63  105.1441 410.6401    8914   781  2105  6809  
   64  104.0162 409.7544    8929    15  2801  6128  
   65  106.9646 410.2730    6834  2095  2772  4062  
   66  112.4903 407.3710    7620   786  1737  5883  
   67  115.2716 403.0516    6406  1214  1945  4461  
