   29  317.8784 111.7538    5773     0  1280  4493  
   30  321.7666 111.7098    9421  3648  2719  6702  
   31  322.0970 115.8544    8254  1167  2091  6163  
   32  319.4433 121.9986    8863   609  1649  7214  
   33  316.6441 120.8579   10658  1795  3037  7621  
   34  317.8079 121.2542    8034  2624  1784  6250  
   35  320.7351 123.2046    9758  1724  1392  8366  
   36  325.3686 120.1520   11035  1277  1977  9058  
   37  326.6180 120.9544   10160   875  1611  8549  
   38  329.3729 119.8740    9096  1064  2281  6815  
   39  331.3461 121.3262    8677   419  1760  6917  
   40  331.9333 124.5004    9010   333  2464  6546  
   41  328.6330 125.3309    9118   108  1589  7529  
   42  322.6956 128.4210    9828   710  1864  7964  
   43  318.3782 128.0249   11722  1894  1722 10000  
   44  321.0616 123.8061    8282  3440  1640  6642  
   45  318.0255 124.8344    9549  1267  2002  7547  
   46  320.5619 128.3774   10411   862  2168  8243  
   47  324.2327 133.4848   10090   321  2660  7430  
   48  331.8636 129.0300    8327  1763  1406  6921  
   49  333.1778 128.3288    8883   556  2186  6697  
   50  331.3656 124.4018    8994   111  2455  6539  
   51  333.1520 126.7074    9177   183  1675  7502  
   52  332.0830 125.2878    9199    22  2174  7025  
   53  337.1720 123.5341    7616  1583  2282  5334  
   54  341.3449 121.9109    8947  1331  1526  7421  
   55  343.4378 121.1714    7762  1185  1805  5957  
   56  339.3303 121.4146    9962  2200  2971  6991  
   57  339.9452 117.7575    9866    96  1638  8228  
   58  340.7613 116.0708    7908  1958  1977  5931  
   59  345.9008 115.5840    7299   609  1863  5436  
   60  347.5437 115.9974    7234    65  2145  5089  
   61  346.5480 117.6876    7009   225  2267  4742  
