   14  72.6729 413.6522    4997     0  2285  2712  
   15  70.5508 413.8932    4679   318  3041  1638  
   16  67.8056 415.2658    4691    12  1718  2973  
   17  68.7017 416.2005    5175   484  2109  3066  
   18  65.0702 418.0543    5539   364  2266  3273  
   19  59.7970 416.8153    4492  1047  2027  2465  
   20  55.5712 416.7595    5249   757  2407  2842  
   21  54.4914 419.8081    5073   176  1929  3144  
   22  55.0767 413.8891    5595   522  1961  3634  
   23  60.2472 412.3394    7216  1621  1834  5382  
   24  60.3613 410.8063    7187    29  2392  4795  
   25  60.5489 409.9103    8573  1386  2035  6538  
   26  61.9665 405.4485    8114   459  1467  6647  
   27  56.8324 404.7796    7009  1105  2821  4188  
   28  58.9957 405.5932    8018  1009  1934  6084  
   29  58.4622 406.9923    6712  1306  1579  5133  
   30  63.2991 402.2955    7184   472  1808  5376  
   31  60.6635 410.7446    7077   107  1879  5198  
   32  59.2295 413.6391    7412   335  2195  5217  
   33  60.2573 415.8457    6047  1365  1661  4386  
   34  63.8604 412.7584    7476  1429  1268  6208  
   35  66.8277 415.3355    5951  1525  2777  3174  
   36  63.8321 417.0739    5629   322  1724  3905  
   37  64.8085 408.0631    8676  3047  2974  5702  
   38  64.6424 407.2725    7586  1090  3646  3940  
   39  66.4068 411.5921    5735  1851  1185  4550  
   40  63.0795 413.1892    5979   244  1345  4634  
   41  60.3155 411.1984    5133   846   987  4146  
   42  63.3669 415.6023    6877  1744  1898  4979  
   43  67.0590 414.1187    4865  2012  3299  1566  
   44  69.3757 411.1365    6625  1760  1909  4716  
   45  68.8583 411.4129    5596  1029  1458  4138  
   46  63.0819 410.3334    5570    26  2081  3489  
   47  62.8453 412.9604    6077   507  2472  3605  
   48  68.8607 416.6042    5195   882  2052  3143  
   49  69.7917 420.3736    3247  1948  1872  1375  
   50  70.6539 421.3456    4068   821  1621  2447  
   51  73.5976 418.3285    4741   673  2391  2350  
   52  75.1396 421.8501    4260   481  1643  2617  
   53  75.8983 423.2108    5174   914  2082  3092  
   54  74.5132 426.9818    6133   959  1511  4622  
   55  73.9883 429.3591    6352   219  1997  4355  
   56  75.0987 423.6197    4494  1858  1492  3002  
   57  75.7989 427.6017    5868  1374  1751  4117  
   58  72.1852 429.4696    5076   792  3601  1475  
   59  75.3181 420.6897    5482   406  2969  2513  
   60  72.3626 425.4433    5044   438  1738  3306  
   61  69.9136 425.0255    4953    91  1297  3656  
   62  74.8160 423.0845    5231   278  1641  3590  
