   52  264.0000 254.0000    5868     0  2904  2964  
   53  263.0413 251.8931    5452   416  1639  3813  
   54  265.0079 252.0822    4659   793  1966  2693  
   55  265.7539 250.2247    4919   260  1777  3142  
   56  265.5972 251.9087    5735   816  1625  4110  
   57  267.8088 252.1872    6158   423  1383  4775  
   58  272.6636 255.8492    5379   779  1893  3486  
   59  274.6210 259.2612    4691   688  1256  3435  
   60  273.8277 257.4413    4847   156  1816  3031  
   61  275.0047 252.3031    5770   923  2030  3740  
   62  279.4060 254.8411    5572   198  1438  4134  
   63  279.4812 256.0643    5426   146  2511  2915  
   64  279.1818 258.6008    6327   901  2353  3974  
   65  279.3070 251.8504    5404   923  2357  3047  
   66  281.0759 251.8331    5516   112  2409  3107  
   67  279.3051 251.1974    5032   484  1548  3484  
   68  279.5266 248.4263    7126  2094  1544  5582  
   69  282.3239 246.3372    9083  1957  2085  6998  
   70  283.6180 245.4809   10461  1378  1940  8521  
   71  288.2289 245.7811   12134  1673  3558  8576  
   72  287.7769 248.4673    9476  2658  2811  6665  
   73  283.0043 250.3875    7087  2389  2147  4940  
   74  282.3991 249.4991    5864  1223  2285  3579  
   75  276.7161 250.8733    6946  1082  2032  4914  
   76  273.8511 251.8857    5699  1247  1932  3767  
   77  275.4287 250.0228    5481   218  2306  3175  
   78  275.3951 246.6527    5540    59  2179  3361  
   79  274.8563 245.1503    6721  1181  2176  4545  
   80  271.9598 246.1745    5685  1036  2347  3338  
   81  270.0880 242.4422    6336   651  2079  4257  
   82  269.2802 243.8988    6322    14  2578  3744  
   83  270.6331 244.6233    6740   418  1969  4771  
   84  272.4107 242.6739    6463   277  1677  4786  
   85  272.3109 246.7845    5226  1237  3229  1997  
   86  270.7832 250.7302    6003   777  2044  3959  
   87  266.1814 253.1143    5295   708  1766  3529  
   88  270.9235 251.4658    4966   329  1688  3278  
   89  272.7962 252.6543    6308  1342  2134  4174  
   90  275.9899 252.2924    7487  1179  2368  5119  
   91  279.4716 251.2309    5834  1653  2095  3739  
   92  274.3394 253.0559    3949  1885  1674  2275  
   93  273.6434 256.0014    6515  2566  1550  4965  
   94  272.6020 249.7998    4876  1639  2134  2742  
   95  271.8015 246.3427    6385  1509  2496  3889  
   96  273.8624 248.6310    6183   202  2784  3399  
   97  272.0899 250.5146    5329   854  1791  3538  
   98  270.5866 252.9337    4778   551  1422  3356  
   99  273.1148 253.2529    6233  1455  1828  4405  
