    0  272.5947 461.9411    7514     0  2626  4888  
    1  270.4927 461.8628    4936  2578  1792  3144  
    2  263.6590 464.4704    4375   561  1639  2736  
    3  264.2645 466.1224    4899   524  2504  2395  
    4  263.5303 468.5855    4790   109  1737  3053  
    5  266.5500 469.6617    5728   938  1762  3966  
    6  266.3509 469.4918    5999   271  1866  4133  
    7  268.7810 471.6969    4748  1251  2919  1829  
    8  270.1775 472.0337    4959   211  2684  2275  
    9  268.6330 472.6593    4376   583  1041  3335  
   10  267.0124 471.2782    5415  1039  3103  2312  
   11  259.7271 472.3058    5775   360  2220  3555  
   12  259.2738 476.1824    5157   618  1529  3628  
   13  257.6345 474.3368    6196  1039  3310  2886  
   14  255.7317 470.4704    6370   174  1873  4497  
   15  253.2537 468.2950    5639   731  1560  4079  
   16  253.1783 468.0528    6327   688  2243  4084  
   17  251.7723 469.5413   10181  3854  1517  8664  
   18  250.0119 468.0985   10189     8  1549  8640  
   19  247.9529 469.1765    8618  1571  2141  6477  
   20  247.2025 470.2016    7551  1067  2122  5429  
   21  250.9728 465.8615    7497    54  2163  5334  
   22  257.9838 470.4314    5031  2466  2081  2950  
   23  258.8655 472.4789    5211   180  1847  3364  
   24  254.8137 468.5521    6024   813  1850  4174  
   25  253.6705 464.2828    6519   495  2502  4017  
   26  259.4203 464.3474    5545   974  2727  2818  
   27  259.9002 466.8827    5711   166  2107  3604  
   28  266.5726 465.9711    6896  1185  2341  4555  
   29  266.1283 468.3072    5581  1315  3436  2145  
   30  268.3168 467.7195    5760   179  1976  3784  
   31  270.4441 467.5761    4505  1255  2439  2066  
   32  266.4057 467.6567    5504   999  2817  2687  
   33  271.0234 465.7661    5937   433  3059  2878  
   34  270.4652 468.0447    7112  1175  1971  5141  
   35  276.2227 468.1429    6690   422  1955  4735  
   36  269.1246 468.4029    5592  1098  2255  3337  
   37  265.9736 471.9200    5348   244  2700  2648  
   38  272.7202 466.3320    6792  1444  1946  4846  
   39  275.6907 468.5850    5721  1071  2135  3586  
   40  273.0218 467.0141    8592  2871  2207  6385  
   41  278.8948 472.7722    5294  3298  2232  3062  
   42  278.2706 472.2134    5580   286  1739  3841  
   43  277.2905 472.5493    5651    71  1912  3739  
   44  285.8032 474.6055    3916  1735  1875  2041  
   45  288.4408 470.2942    4485   569  1821  2664  
   46  279.7615 468.1899    4884   399  1743  3141  
   47  281.1384 465.6894    6629  1745  1632  4997  
   48  280.9513 466.0330    7130   501  2109  5021  
