   43  479.6135 164.7208    5645     0  1929  3716  
   44  482.0928 160.4495    6722  1077  2499  4223  
   45  486.8227 157.9967    7063   341  1729  5334  
   46  486.1454 163.0200    5239  1824  1522  3717  
   47  488.1762 165.6786    5617   378  1319  4298  
   48  480.9733 167.9496    5387   230  1561  3826  
   49  479.0726 166.9745    5756   369  1746  4010  
   50  470.6886 163.3459    5289   467  1651  3638  
   51  468.8412 161.8425    7272  1983  2391  4881  
   52  465.3220 158.5170    6573   699  1820  4753  
   53  459.4489 155.9021    7883  1310  2019  5864  
   54  458.5647 156.7689    6779  1104  1270  5509  
   55  460.6596 157.6844    8444  1665  1831  6613  
   56  458.9814 155.1418    6701  1743  1789  4912  
   57  460.6686 154.3043    7436   735  1503  5933  
   58  458.8738 157.2404    6543   893  3073  3470  
   59  458.7117 152.8667    4954  1589  1240  3714  
   60  458.8804 150.2948    4633   321  1500  3133  
   61  459.2787 149.4672    8392  3759  2303  6089  
   62  462.4799 147.6812    7183  1209  1874  5309  
   63  458.3870 148.5715    5901  1282  1723  4178  
   64  457.5382 146.9847    6320   419  1068  5252  
   65  458.1564 146.6371    7495  1175  2432  5063  
   66  462.2125 142.8234    7576    81  1691  5885  
   67  462.1834 138.5854    6553  1023  1240  5313  
   68  465.8307 136.6669    9478  2925  2059  7419  
   69  461.2769 133.8607    7151  2327  1665  5486  
   70  463.1610 125.3358    5551  1600  1614  3937  
   71  459.3467 125.6290    5949   398  1598  4351  
   72  451.7783 127.3617    5603   346  1695  3908  
   73  456.5888 128.1183    5993   390  1442  4551  
   74  461.5725 127.8443    7155  1162  1936  5219  
   75  459.6818 128.2727    7267   112  2417  4850  
   76  456.0153 127.9525    6429   838  1546  4883  
   77  459.8798 128.6565    7522  1093  2010  5512  
   78  457.6405 127.7189    6834   688  1977  4857  
   79  454.9507 123.5379    5143  1691  2116  3027  
   80  453.5133 121.7769    5451   308  1721  3730  
   81  451.6361 120.2163    4913   538  1610  3303  
   82  451.0221 121.1329    6382  1469  1815  4567  
   83  445.5781 126.1001    6441    59  1411  5030  
   84  442.8770 134.7476    5253  1188  2783  2470  
   85  440.1467 138.1432    4656   597  2545  2111  
   86  435.4023 139.7037    5572   916  1563  4009  
