   25  71.3074 261.1594    6369     0  1602  4767  
   26  70.4912 259.3380    9034  2665  3561  5473  
   27  72.1739 256.1459    6247  2787  1857  4390  
   28  72.8963 255.4802    6232    15  1870  4362  
   29  70.9462 252.5677    4643  1589  1461  3182  
   30  72.7090 249.9227    4285   358  1022  3263  
   31  78.6175 249.9488    4976   691  1661  3315  
   32  82.6611 245.1897    5529   553  1632  3897  
   33  84.8131 249.6561    7437  1908  2197  5240  
   34  84.7147 250.5726    7338    99  1131  6207  
   35  90.7335 250.1165    5727  1611  2882  2845  
   36  91.5854 252.1447    5885   158  1423  4462  
   37  90.6487 246.6802    6016   131  1787  4229  
   38  89.0488 241.3665    6029    13  1540  4489  
   39  95.1233 239.5593    4620  1409  1395  3225  
   40  94.4438 240.9345    5282   662  1792  3490  
   41  92.6231 243.8052    5835   553  1555  4280  
   42  95.2563 240.2569    6593   758  1597  4996  
   43  95.2453 240.2684    5358  1235  1364  3994  
   44  95.7994 242.0358    5153   205  1085  4068  
   45  97.3340 240.4367    5632   479  1539  4093  
   46  96.3440 242.6713    4684   948  1412  3272  
   47  92.9753 245.1305    7774  3090  1574  6200  
   48  91.5283 247.1207    9920  2146  1698  8222  
   49  88.2785 251.0525    7110  2810  1508  5602  
   50  85.2650 252.9312    7373   263  2074  5299  
   51  88.9950 255.3271    7605   232  1185  6420  
   52  89.3184 256.2449    6235  1370  1257  4978  
   53  92.5044 252.1233    4988  1247   904  4084  
   54  91.8142 255.7298    7842  2854  1364  6478  
   55  91.3174 254.3683    6776  1066  1106  5670  
   56  94.6928 253.9081    5974   802  1239  4735  
   57  93.5778 256.7217    8978  3004  1912  7066  
   58  91.2264 260.0657    7616  1362  2294  5322  
   59  88.7243 259.8533    6106  1510  1468  4638  
   60  88.8183 254.9845    6915   809  1545  5370  
   61  91.3594 258.0124    7208   293  1464  5744  
   62  90.9866 259.3741    5962  1246  1618  4344  
   63  96.5780 263.7162    5566   396  1572  3994  
   64  95.8175 262.4520    7608  2042  1240  6368  
   65  99.2517 264.3542    8107   499  2635  5472  
   66  102.4687 259.8348    5613  2494  1381  4232  
   67  102.0272 260.6513    7713  2100  2112  5601  
   68  101.2004 260.7301    7045   668  1374  5671  
   69  99.4827 260.3757    7794   749  1845  5949  
   70  98.2898 257.7913    6807   987  2268  4539  
   71  101.1066 251.8897    5504  1303  1063  4441  
   72  102.4918 249.8849    5580    76   995  4585  
   73  104.1956 250.1927    6017   437  1680  4337  
   74  109.9131 251.6400    5306   711  1932  3374  
   75  108.6934 248.7477    5205   101  1248  3957  
   76  107.9809 246.5014    4920   285  1171  3749  
   77  110.8482 247.8038    7452  2532  1540  5912  
   78  114.3552 242.0295    7538    86  1370  6168  
   79  116.8153 238.1269    7747   209  1384  6363  
   80  116.2229 238.1772    7157   590  1571  5586  
   81  119.6331 238.9952    6901   256  2917  3984  
   82  117.0986 231.6180    4230  2671  1413  2817  
   83  117.9833 227.6513    5383  1153  1746  3637  
   84  121.2387 227.9869    5350    33  1424  3926  
   85  122.2517 230.6812    6761  1411  1884  4877  
   86  121.3283 231.2731    5342  1419  1063  4279  
   87  117.7347 233.4960    5364    22  1827  3537  
   88  115.0154 232.7737    6362   998  1739  4623  
   89  119.9481 227.6966    4613  1749  1896  2717  
   90  120.8023 225.5956    5110   497  1539  3571  
   91  120.8678 226.6387    5679   569  1489  4190  
   92  120.7285 225.7105    5965   286  2169  3796  
   93  122.6043 223.7751    5778   187  2163  3615  
   94  123.3164 223.4082    5601   177  1518  4083  
   95  120.9923 222.9178    5413   188  1350  4063  
   96  119.9147 219.8966    6245   832  1505  4740  
   97  120.0232 221.5649    4113  2132  1100  3013  
   98  119.7504 223.0477    5728  1615  1603  4125  
   99  118.4721 225.8592    5016   712  1250  3766  
