    0  159.1731 106.5495    6585     0  2057  4528  
    1  164.1367 107.2408    7674  1089  2010  5664  
    2  167.2749 111.6550    9327  1653  2372  6955  
    3  169.0312 113.4953    6701  2626  1443  5258  
    4  168.5547 116.3630    7533   832  1580  5953  
    5  165.5495 118.6949   10055  2522  2151  7904  
    6  164.0690 118.8001    8520  1535  2862  5658  
    7  165.4062 119.7382    9323   803  1754  7569  
    8  167.0010 124.3506    8061  1262  1988  6073  
    9  165.7626 123.2720    8970   909  1622  7348  
   10  165.6884 119.2729    8130   840  1608  6522  
   11  165.0062 117.7670    9678  1548  2103  7575  
   12  166.4395 119.4366   13070  3392  1606 11464  
   13  168.7545 118.8367   10702  2368  2170  8532  
   14  164.3909 120.4895   14844  4142  2014 12830  
   15  166.1124 118.8795   14127   717  2495 11632  
   16  168.5933 115.7554   14680   553  2276 12404  
   17  169.3416 111.5538   12615  2065  2961  9654  
   18  175.2803 108.7136    8356  4259  1830  6526  
   19  177.6934 107.4704    7557   799  1567  5990  
   20  179.3194 103.6877    9119  1562  2385  6734  
   21  174.6533 99.0952    6513  2606  2297  4216  
   22  173.1490 98.0713    8117  1604  1721  6396  
   23  175.1090 97.5462    6210  1907  1489  4721  
   24  173.4136 95.6889    7343  1133  1677  5666  
   25  171.7091 95.8514    8042   699  1350  6692  
   26  171.5441 95.3667    7907   135  1811  6096  
   27  173.0813 95.8655    9327  1420  2190  7137  
   28  170.6789 94.4783    8131  1196  1854  6277  
   29  170.0687 86.9180    6256  1875  1615  4641  
   30  171.7787 79.4246    6942   686  1437  5505  
   31  171.7022 84.5918    5898  1044  1487  4411  
   32  177.4626 82.0624    8108  2210  2173  5935  
   33  175.8702 80.8006    6796  1312  1561  5235  
   34  178.4555 82.8401    7330   534  1292  6038  
   35  172.6703 82.9888    8106   776  2167  5939  
   36  174.0678 84.1573    6870  1236  1648  5222  
   37  170.6558 82.8155    6749   121  1718  5031  
   38  169.3002 85.1679    5486  1263  1374  4112  
   39  164.4875 81.8103    8248  2762  1598  6650  
   40  159.3322 84.3120    7381   867  2117  5264  
   41  157.5654 85.4334    6813   568  2423  4390  
   42  155.0640 84.5146    7864  1051  2081  5783  
   43  156.6239 84.2902    5901  1963  1583  4318  
   44  157.3063 82.0697    6935  1034  2011  4924  
   45  155.1032 79.8764    7119   184  2500  4619  
   46  151.7520 78.8478    7299   180  1036  6263  
   47  154.9195 83.7668    8300  1001  1603  6697  
   48  151.3701 86.3905    8302     2  1808  6494  
   49  151.3201 83.6431    8375    73  1503  6872  
   50  147.1547 78.7336    7300  1075  2647  4653  
   51  145.6635 75.6813    6890   410  1950  4940  
   52  139.9516 72.1362    7256   366  1316  5940  
   53  138.8337 66.6210    7395   139  2873  4522  
   54  136.0747 65.6017    7475    80  2706  4769  
   55  139.6715 63.5410    6974   501  1876  5098  
   56  139.2721 55.0182    6505   469  1719  4786  
   57  139.1250 53.8698    8882  2377  2014  6868  
   58  138.4129 54.4765    8078   804  2328  5750  
   59  139.7498 52.4289    6994  1084  1936  5058  
   60  142.1466 51.0620    8998  2004  2442  6556  
   61  143.7692 44.6883    9392   394  1739  7653  
   62  147.1637 44.7590    7845  1547  2253  5592  
   63  150.2105 43.3165    7595   250  1595  6000  
   64  151.4663 45.4269    9587  1992  2487  7100  
   65  151.2854 43.9959   11381  1794  2542  8839  
   66  155.7327 44.3725    9123  2258  1477  7646  
   67  161.9519 42.7777    8500   623  2391  6109  
   68  160.0609 40.6778    9246   746  1879  7367  
   69  163.8483 39.4023    6548  2698  2404  4144  
   70  159.6493 40.3422    8276  1728  2046  6230  
   71  156.5484 38.1502    7287   989  2061  5226  
   72  157.1659 36.2018    7997   710  2884  5113  
   73  150.7729 32.5349    7079   918  1681  5398  
   74  143.8024 33.7729    7790   711  1859  5931  
