   34  363.0276 50.5053   12278     0  3236  9042  
   35  358.7994 49.1287   13728  1450  2001 11727  
   36  358.2554 51.7137   11263  2465  2026  9237  
   37  358.6982 54.3718   10926   337  2627  8299  
   38  356.7816 55.5188   12518  1592  1958 10560  
   39  357.0787 54.5388   11840   678  1704 10136  
   40  359.1324 55.0473    9913  1927  1784  8129  
   41  357.8261 57.4954   12885  2972  3562  9323  
   42  361.9739 54.4429   14931  2046  2254 12677  
   43  364.9010 51.7827    8934  5997  1863  7071  
   44  368.9973 57.4778    5969  2965  1212  4757  
   45  370.2797 57.6264    6463   494  1953  4510  
   46  369.3071 55.9225    8271  1808  2206  6065  
   47  370.8544 62.8105    7669   602  1975  5694  
   48  372.2494 66.3686    8713  1044  1962  6751  
   49  371.6667 73.6519    6609  2104  1737  4872  
   50  368.7274 75.6470    6193   416  1670  4523  
   51  368.8416 71.8588    6104    89  1654  4450  
   52  376.2463 76.8179    6676   572  1971  4705  
   53  377.7681 78.9964    7236   560  1643  5593  
   54  377.7945 80.6743    5242  1994  1493  3749  
   55  377.7991 82.5179    7057  1815  1718  5339  
   56  378.0559 80.2841    6114   943  1234  4880  
   57  378.9626 76.5816    6893   779  1972  4921  
   58  379.6279 79.4565    6098   795  2092  4006  
   59  380.3551 80.9565    7082   984  1771  5311  
   60  381.1563 81.2409    7149    67  2837  4312  
   61  379.0118 83.2176    6916   233  1700  5216  
   62  380.5498 85.8806    6254   662  1909  4345  
   63  385.3901 86.0605    7087   833  1422  5665  
   64  385.3971 83.3438    5732  1355  2114  3618  
   65  385.6277 86.4505    6643   911  1636  5007  
   66  383.9382 86.3296    6850   207  1814  5036  
   67  387.7010 89.7554    6675   175  1871  4804  
   68  388.0751 86.5311    6123   552  1318  4805  
   69  385.8441 83.8510    7954  1831  1851  6103  
   70  383.8282 81.2999    5630  2324  1208  4422  
   71  386.3238 80.5571    6724  1094  2232  4492  
   72  381.7068 87.5256    6698    26  1911  4787  
   73  381.3249 88.1527    6534   164  1630  4904  
   74  376.1796 88.6533    6829   295  1996  4833  
   75  383.1805 89.6531    6721   108  1300  5421  
   76  382.9156 90.3882    5569  1152  1389  4180  
   77  383.5131 89.8610    6467   898  1672  4795  
   78  381.6071 92.2542    6801   334  2079  4722  
   79  374.7089 90.7260    4699  2102  1694  3005  
   80  373.1461 88.7522    6957  2258  1993  4964  
   81  373.8594 86.1985    6037   920  2104  3933  
   82  376.8962 84.0529    6706   669  2057  4649  
   83  377.3508 85.0014    6569   137  1354  5215  
   84  377.1079 85.8153    6917   348  2280  4637  
   85  379.2417 87.0532    6527   390  1869  4658  
   86  379.1938 85.3742    6466    61  1998  4468  
   87  377.5899 82.2489    6298   168  2213  4085  
   88  373.3134 81.8444    7728  1430  1881  5847  
   89  374.2811 84.2694    6022  1706  1581  4441  
   90  366.3646 82.8695    4515  1507  1553  2962  
   91  365.5549 80.0298    6094  1579  1852  4242  
   92  365.0548 83.6494    7669  1575  2151  5518  
   93  359.2050 83.0050    6235  1434  2243  3992  
   94  359.4623 79.6768    7511  1276  1278  6233  
   95  360.7602 80.3409    6094  1417  1573  4521  
   96  361.5775 78.9463    6628   534  1590  5038  
   97  365.0983 78.2982    5862   766  1712  4150  
   98  362.7776 73.7479    6880  1018  1467  5413  
   99  366.3362 71.9812    5582  1298  1770  3812  
