   45  501.1045 349.7316    4581     0  2312  2269  
   46  497.8989 350.3775    5259   678  2410  2849  
   47  493.9569 347.5033    7077  1818  2219  4858  
   48  492.6174 349.9804    6494   583  1539  4955  
   49  493.1380 350.5149    5866   628  1985  3881  
   50  495.0169 349.1871    4987   879  1956  3031  
   51  495.0879 353.5431    6144  1157  1743  4401  
   52  497.6771 353.5899    5368   776  1444  3924  
   53  490.2931 353.5101    4188  1180  1929  2259  
   54  485.4627 351.7224    3821   367  1484  2337  
   55  480.0853 353.0855    5096  1275  1814  3282  
   56  478.2097 353.9977    5348   252  1543  3805  
   57  479.8202 357.9113    5731   383  1867  3864  
   58  482.4272 357.4048    6209   478  2083  4126  
   59  480.6550 357.3543    4877  1332  2140  2737  
   60  481.7340 356.8656    5966  1089  2454  3512  
   61  482.8462 360.7957    5910    56  2188  3722  
   62  487.1192 363.6845    5484   426  1993  3491  
   63  491.9943 362.7601    5325   159  2197  3128  
   64  489.4531 362.8664    5759   434  1946  3813  
   65  489.2818 361.6447    6993  1234  2705  4288  
   66  493.5105 360.4516    5711  1282  2212  3499  
   67  497.4184 356.7296    5349   362  2346  3003  
   68  497.5998 364.7986    4143  1206  2608  1535  
   69  496.1579 365.0065    5747  1604  1290  4457  
   70  496.9570 361.3919    3448  2299  1660  1788  
   71  496.7397 357.8318    5021  1573  1447  3574  
   72  494.4762 361.8406    5954   933  1564  4390  
   73  495.3973 363.8102    5063   891  2302  2761  
   74  499.8603 357.7583    7110  2047  2725  4385  
   75  500.6698 355.1184    4037  3073  2361  1676  
   76  499.2382 357.0898    5589  1552  2718  2871  
   77  498.7423 354.9861    5693   104  2617  3076  
   78  493.8865 355.7320    8118  2425  2712  5406  
   79  494.9987 351.0024   10438  2320  2183  8255  
   80  492.2018 348.3977   11627  1189  2231  9396  
   81  500.7008 347.9653    5200  6427  2188  3012  
   82  503.0000 347.9947    4306   894  1815  2491  
   83  501.8508 353.2839    5236   930  2748  2488  
   84  502.3285 354.3951    5603   367  1190  4413  
   85  501.9656 354.5006    5535    68  2031  3504  
